AccID	clade	qc.overallStatus
EPI_ISL_16449564	22F (Omicron)	good
EPI_ISL_16449565	22B (Omicron)	good
EPI_ISL_16449566	22D (Omicron)	mediocre
EPI_ISL_16449567	22D (Omicron)	good
EPI_ISL_16449568	22B (Omicron)	bad
EPI_ISL_16449569	22F (Omicron)	bad
EPI_ISL_16449570	22F (Omicron)	bad
EPI_ISL_16449571	22F (Omicron)	good
EPI_ISL_16449572	22F (Omicron)	bad
EPI_ISL_16449573	22F (Omicron)	good
EPI_ISL_16449574	22F (Omicron)	good
EPI_ISL_16449575	22F (Omicron)	bad
EPI_ISL_16449576	22F (Omicron)	good
EPI_ISL_16449577	22F (Omicron)	mediocre
EPI_ISL_16449578	22F (Omicron)	good
EPI_ISL_16449579	21L (Omicron)	bad
EPI_ISL_16449580	22F (Omicron)	good
EPI_ISL_16446895	22F (Omicron)	mediocre
EPI_ISL_16446896	22F (Omicron)	bad
EPI_ISL_16446897	22D (Omicron)	good
EPI_ISL_16446898	22F (Omicron)	mediocre
EPI_ISL_16446899	22F (Omicron)	mediocre
EPI_ISL_16457330	22F (Omicron)	mediocre
EPI_ISL_16457331	22F (Omicron)	bad
EPI_ISL_16457332	22F (Omicron)	mediocre
EPI_ISL_16465329	22B (Omicron)	mediocre
EPI_ISL_16465330	22F (Omicron)	good
EPI_ISL_16465331	22D (Omicron)	bad
EPI_ISL_16465332	22F (Omicron)	good
EPI_ISL_16465333	22B (Omicron)	good
EPI_ISL_16465334	22F (Omicron)	good
EPI_ISL_16465335	22D (Omicron)	bad
EPI_ISL_16465336	22D (Omicron)	mediocre
EPI_ISL_16465337	22D (Omicron)	mediocre
EPI_ISL_16465338	22D (Omicron)	bad
EPI_ISL_16465339	22D (Omicron)	bad
EPI_ISL_16465340	22D (Omicron)	mediocre
EPI_ISL_16465341	22B (Omicron)	bad
EPI_ISL_16465342	22D (Omicron)	bad
EPI_ISL_16465343	22D (Omicron)	bad
EPI_ISL_16465344	22D (Omicron)	good
EPI_ISL_16465345	22F (Omicron)	good
EPI_ISL_16465346	22B (Omicron)	bad
EPI_ISL_16465347	22B (Omicron)	bad
EPI_ISL_16465348	22B (Omicron)	bad
EPI_ISL_16465349	22B (Omicron)	bad
EPI_ISL_16465350	22B (Omicron)	mediocre
EPI_ISL_16465351	22D (Omicron)	bad
EPI_ISL_16465352	22D (Omicron)	bad
EPI_ISL_16465353	22F (Omicron)	good
EPI_ISL_16465354	22B (Omicron)	bad
EPI_ISL_16465355	22B (Omicron)	mediocre
EPI_ISL_16465356	22B (Omicron)	bad
EPI_ISL_16465357	22B (Omicron)	bad
EPI_ISL_16465358	22B (Omicron)	bad
EPI_ISL_16465359	22D (Omicron)	bad
EPI_ISL_16465360	22D (Omicron)	good
EPI_ISL_16465361	22B (Omicron)	good
EPI_ISL_16465362	22B (Omicron)	bad
EPI_ISL_16465363	22B (Omicron)	bad
EPI_ISL_16465364	22F (Omicron)	good
EPI_ISL_16465365	22F (Omicron)	good
EPI_ISL_16465366	22D (Omicron)	good
EPI_ISL_16465367	22D (Omicron)	good
EPI_ISL_16465368	22F (Omicron)	good
EPI_ISL_16465369	22F (Omicron)	good
EPI_ISL_16465370	22D (Omicron)	bad
EPI_ISL_16465371	22D (Omicron)	good
EPI_ISL_16465372	22D (Omicron)	good
EPI_ISL_16465373	22F (Omicron)	bad
EPI_ISL_16465374	22F (Omicron)	good
EPI_ISL_16465375	22F (Omicron)	good
EPI_ISL_16504714	22F (Omicron)	good
EPI_ISL_16504715	22D (Omicron)	mediocre
EPI_ISL_16504716	22F (Omicron)	good
EPI_ISL_16504717	22D (Omicron)	good
EPI_ISL_16504718	22F (Omicron)	good
EPI_ISL_16504719	22F (Omicron)	good
EPI_ISL_16504720	21L (Omicron)	good
EPI_ISL_16504721	22F (Omicron)	good
EPI_ISL_16504722	22F (Omicron)	bad
EPI_ISL_16504723	22F (Omicron)	good
EPI_ISL_16504724	22F (Omicron)	good
EPI_ISL_16504725	22F (Omicron)	good
EPI_ISL_16504726	22F (Omicron)	bad
EPI_ISL_16504727	22E (Omicron)	good
EPI_ISL_16504728	22D (Omicron)	good
EPI_ISL_16504729	22F (Omicron)	good
EPI_ISL_16504730	22F (Omicron)	good
EPI_ISL_16504731	22F (Omicron)	good
EPI_ISL_16504732	22F (Omicron)	good
EPI_ISL_16504733	22E (Omicron)	bad
EPI_ISL_16504734	22F (Omicron)	mediocre
EPI_ISL_16504735	22F (Omicron)	good
EPI_ISL_16504736	22D (Omicron)	good
EPI_ISL_16504737	22F (Omicron)	good
EPI_ISL_16504738	22D (Omicron)	good
EPI_ISL_16504739	22F (Omicron)	good
EPI_ISL_16504740	22D (Omicron)	good
EPI_ISL_16504741	22F (Omicron)	good
EPI_ISL_16504742	22F (Omicron)	bad
EPI_ISL_16504743	22F (Omicron)	good
EPI_ISL_16504744	22D (Omicron)	bad
EPI_ISL_16504745	22D (Omicron)	good
EPI_ISL_16504746	22F (Omicron)	good
EPI_ISL_16504747	22F (Omicron)	good
EPI_ISL_16504748	22B (Omicron)	good
EPI_ISL_16504749	22D (Omicron)	good
EPI_ISL_16504750	22E (Omicron)	good
EPI_ISL_16504751	22F (Omicron)	good
EPI_ISL_16504752	22F (Omicron)	good
EPI_ISL_16504753	22F (Omicron)	mediocre
EPI_ISL_16504754	22F (Omicron)	good
EPI_ISL_16504755	22D (Omicron)	good
EPI_ISL_16522120	22F (Omicron)	mediocre
EPI_ISL_16522121	22E (Omicron)	good
EPI_ISL_16522122	22E (Omicron)	good
EPI_ISL_16522123	22F (Omicron)	good
EPI_ISL_16522124	22F (Omicron)	good
EPI_ISL_16522125	22D (Omicron)	good
EPI_ISL_16522126	22E (Omicron)	good
EPI_ISL_16522127	22E (Omicron)	good
EPI_ISL_16522128	22F (Omicron)	good
EPI_ISL_16522129	22F (Omicron)	good
EPI_ISL_16522130	22F (Omicron)	good
EPI_ISL_16522131	22F (Omicron)	good
EPI_ISL_16522132	22F (Omicron)	good
EPI_ISL_16522133	22E (Omicron)	good
EPI_ISL_16522134	22F (Omicron)	good
EPI_ISL_16522135	22F (Omicron)	good
EPI_ISL_16522136	22F (Omicron)	good
EPI_ISL_16522137	22D (Omicron)	good
EPI_ISL_16522138	22F (Omicron)	good
EPI_ISL_16522139	22F (Omicron)	good
EPI_ISL_16522140	22D (Omicron)	good
EPI_ISL_16522141	22F (Omicron)	good
EPI_ISL_16522142	22F (Omicron)	good
EPI_ISL_16522143	22F (Omicron)	good
EPI_ISL_16522144	22F (Omicron)	good
EPI_ISL_16522145	22F (Omicron)	good
EPI_ISL_16522146	22F (Omicron)	good
EPI_ISL_16522147	22F (Omicron)	good
EPI_ISL_16522148	22D (Omicron)	good
EPI_ISL_16522149	22F (Omicron)	good
EPI_ISL_16522150	22E (Omicron)	good
EPI_ISL_16522151	22F (Omicron)	good
EPI_ISL_16522152	22D (Omicron)	good
EPI_ISL_16522153	22F (Omicron)	good
EPI_ISL_16522154	22F (Omicron)	good
EPI_ISL_16522155	22F (Omicron)	good
EPI_ISL_16522156	22D (Omicron)	good
EPI_ISL_16522157	22E (Omicron)	good
EPI_ISL_16522158	22D (Omicron)	good
EPI_ISL_16522159	22F (Omicron)	good
EPI_ISL_16522160	22F (Omicron)	good
EPI_ISL_16522161	22B (Omicron)	good
EPI_ISL_16522162	22F (Omicron)	good
EPI_ISL_16522163	22F (Omicron)	good
EPI_ISL_16522164	22F (Omicron)	good
EPI_ISL_16522165	22E (Omicron)	good
EPI_ISL_16522166	22F (Omicron)	good
EPI_ISL_16522167	22F (Omicron)	good
EPI_ISL_16524661	22B (Omicron)	good
EPI_ISL_16524662	22F (Omicron)	good
EPI_ISL_16524663	22F (Omicron)	good
EPI_ISL_16524664	21L (Omicron)	good
EPI_ISL_16524665	22F (Omicron)	good
EPI_ISL_16524666	22E (Omicron)	good
EPI_ISL_16524667	22E (Omicron)	good
EPI_ISL_16524668	22F (Omicron)	good
EPI_ISL_16524669	22F (Omicron)	good
EPI_ISL_16524670	22D (Omicron)	good
EPI_ISL_16524671	22B (Omicron)	good
EPI_ISL_16524673	22F (Omicron)	good
EPI_ISL_16524674	22F (Omicron)	good
EPI_ISL_16524675	22E (Omicron)	good
EPI_ISL_16524676	22D (Omicron)	good
EPI_ISL_16524677	22F (Omicron)	good
EPI_ISL_16524678	22F (Omicron)	good
EPI_ISL_16524679	22F (Omicron)	good
EPI_ISL_16524680	22F (Omicron)	good
EPI_ISL_16524681	22F (Omicron)	good
EPI_ISL_16524682	22F (Omicron)	good
EPI_ISL_16524683	22F (Omicron)	good
EPI_ISL_16524684	22F (Omicron)	good
EPI_ISL_16524685	22F (Omicron)	good
EPI_ISL_16524686	22F (Omicron)	good
EPI_ISL_16524687	22F (Omicron)	good
EPI_ISL_16524688	21L (Omicron)	good
EPI_ISL_16524689	22F (Omicron)	good
EPI_ISL_16524690	22F (Omicron)	good
EPI_ISL_16524691	22F (Omicron)	good
EPI_ISL_16524692	22B (Omicron)	good
EPI_ISL_16524693	22F (Omicron)	good
EPI_ISL_16524694	22F (Omicron)	good
EPI_ISL_16524695	22F (Omicron)	good
EPI_ISL_16524696	22F (Omicron)	good
EPI_ISL_16524697	22B (Omicron)	good
EPI_ISL_16524698	recombinant	good
EPI_ISL_16524699	22F (Omicron)	good
EPI_ISL_16524700	22F (Omicron)	good
EPI_ISL_16524701	22F (Omicron)	good
EPI_ISL_16524702	22F (Omicron)	good
EPI_ISL_16524703	22F (Omicron)	good
EPI_ISL_16524704	22F (Omicron)	good
EPI_ISL_16524705	22F (Omicron)	good
EPI_ISL_16543541	22F (Omicron)	bad
EPI_ISL_16543542	22D (Omicron)	good
EPI_ISL_16543543	22F (Omicron)	mediocre
EPI_ISL_16543544	22F (Omicron)	good
EPI_ISL_16543545	22F (Omicron)	bad
EPI_ISL_16543546	22F (Omicron)	good
EPI_ISL_16543547	22F (Omicron)	good
EPI_ISL_16543548	22F (Omicron)	good
EPI_ISL_16543549	22E (Omicron)	good
EPI_ISL_16543550	22F (Omicron)	mediocre
EPI_ISL_16543551	22F (Omicron)	mediocre
EPI_ISL_16543552	22F (Omicron)	good
EPI_ISL_16543553	22B (Omicron)	good
EPI_ISL_16543554	22B (Omicron)	good
EPI_ISL_16543555	22F (Omicron)	good
EPI_ISL_16543556	22F (Omicron)	bad
EPI_ISL_16543557	22F (Omicron)	good
EPI_ISL_16543558	21L (Omicron)	bad
EPI_ISL_16543559	22F (Omicron)	good
EPI_ISL_16543560	22F (Omicron)	mediocre
EPI_ISL_16543561	22E (Omicron)	good
EPI_ISL_16543562	22F (Omicron)	mediocre
EPI_ISL_16543563	22F (Omicron)	good
EPI_ISL_16543564	22D (Omicron)	good
EPI_ISL_16543565	22B (Omicron)	good
EPI_ISL_16543566	22F (Omicron)	good
EPI_ISL_16543567	22F (Omicron)	good
EPI_ISL_16543568	22E (Omicron)	good
EPI_ISL_16543569	22F (Omicron)	good
EPI_ISL_16543570	22F (Omicron)	good
EPI_ISL_16543571	22F (Omicron)	good
EPI_ISL_16543572	22E (Omicron)	good
EPI_ISL_16543573	22F (Omicron)	good
EPI_ISL_16543574	22F (Omicron)	good
EPI_ISL_16543575	22F (Omicron)	good
EPI_ISL_16543576	22E (Omicron)	good
EPI_ISL_16543577	22D (Omicron)	good
EPI_ISL_16543578	22F (Omicron)	good
EPI_ISL_16543579	22B (Omicron)	bad
EPI_ISL_16543580	22F (Omicron)	bad
EPI_ISL_16543581	22F (Omicron)	good
EPI_ISL_16543582	22F (Omicron)	good
EPI_ISL_16543583	22E (Omicron)	good
EPI_ISL_16543584	22F (Omicron)	good
EPI_ISL_16543585	22F (Omicron)	good
EPI_ISL_16543586	22F (Omicron)	good
EPI_ISL_16543587	22F (Omicron)	mediocre
EPI_ISL_16543588	22F (Omicron)	good
EPI_ISL_16543589	22D (Omicron)	bad
EPI_ISL_16543590	22F (Omicron)	good
EPI_ISL_16543591	22F (Omicron)	mediocre
EPI_ISL_16543592	22F (Omicron)	good
EPI_ISL_16543593	22F (Omicron)	good
EPI_ISL_16543594	22B (Omicron)	good
EPI_ISL_16543595	22F (Omicron)	good
EPI_ISL_16543596	22F (Omicron)	good
EPI_ISL_16543597	22E (Omicron)	good
EPI_ISL_16543598	22E (Omicron)	good
EPI_ISL_16543599	22E (Omicron)	good
EPI_ISL_16543600	22E (Omicron)	good
EPI_ISL_16543601	22F (Omicron)	good
EPI_ISL_16543602	22F (Omicron)	good
EPI_ISL_16543603	22D (Omicron)	bad
EPI_ISL_16543604	22F (Omicron)	good
EPI_ISL_16543605	22F (Omicron)	good
EPI_ISL_16543606	22F (Omicron)	good
EPI_ISL_16543607	22F (Omicron)	good
EPI_ISL_16543608	22D (Omicron)	good
EPI_ISL_16543609	22E (Omicron)	good
EPI_ISL_16543610	22F (Omicron)	good
EPI_ISL_16543611	22F (Omicron)	good
EPI_ISL_16543612	22F (Omicron)	good
EPI_ISL_16543613	22F (Omicron)	good
EPI_ISL_16543614	22F (Omicron)	mediocre
EPI_ISL_16543615	22F (Omicron)	good
EPI_ISL_16543616	22F (Omicron)	good
EPI_ISL_16543617	22F (Omicron)	mediocre
EPI_ISL_16543618	22F (Omicron)	good
EPI_ISL_16543619	22F (Omicron)	good
EPI_ISL_16543620	22F (Omicron)	good
EPI_ISL_16543621	22F (Omicron)	mediocre
EPI_ISL_16543622	22E (Omicron)	good
EPI_ISL_16548984	22F (Omicron)	mediocre
EPI_ISL_16548985	22F (Omicron)	good
EPI_ISL_16548986	22F (Omicron)	good
EPI_ISL_16548987	22F (Omicron)	mediocre
EPI_ISL_16548988	22F (Omicron)	good
EPI_ISL_16548989	22F (Omicron)	good
EPI_ISL_16548990	22F (Omicron)	mediocre
EPI_ISL_16548991	22F (Omicron)	good
EPI_ISL_16548992	22F (Omicron)	good
EPI_ISL_16548993	22F (Omicron)	good
EPI_ISL_16548994	22F (Omicron)	bad
EPI_ISL_16548995	22F (Omicron)	good
EPI_ISL_16548996	22F (Omicron)	good
EPI_ISL_16548997	22F (Omicron)	mediocre
EPI_ISL_16548998	22F (Omicron)	mediocre
EPI_ISL_16548999	22F (Omicron)	good
EPI_ISL_16549000	22F (Omicron)	good
EPI_ISL_16549001	22F (Omicron)	good
EPI_ISL_16549002	22F (Omicron)	good
EPI_ISL_16549003	22F (Omicron)	bad
EPI_ISL_16549004	22F (Omicron)	mediocre
EPI_ISL_16549005	21L (Omicron)	bad
EPI_ISL_16549006	22F (Omicron)	good
EPI_ISL_16549007	22F (Omicron)	good
EPI_ISL_16549008	22F (Omicron)	good
EPI_ISL_16549009	22D (Omicron)	bad
EPI_ISL_16549010	22F (Omicron)	bad
EPI_ISL_16549011	22F (Omicron)	good
EPI_ISL_16549012	22F (Omicron)	good
EPI_ISL_16549013	22F (Omicron)	mediocre
EPI_ISL_16549014	22F (Omicron)	bad
EPI_ISL_16549015	22F (Omicron)	good
EPI_ISL_16549016	22F (Omicron)	good
EPI_ISL_16549017	22F (Omicron)	mediocre
EPI_ISL_16549018	22F (Omicron)	good
EPI_ISL_16549019	22F (Omicron)	good
EPI_ISL_16549020	22F (Omicron)	good
EPI_ISL_16549021	22F (Omicron)	good
EPI_ISL_16549022	22F (Omicron)	mediocre
EPI_ISL_16549023	22F (Omicron)	good
EPI_ISL_16549024	22D (Omicron)	bad
EPI_ISL_16549025	22D (Omicron)	good
EPI_ISL_16549026	22F (Omicron)	mediocre
EPI_ISL_16549027	22F (Omicron)	mediocre
EPI_ISL_16549028	22F (Omicron)	good
EPI_ISL_16549029	22F (Omicron)	mediocre
EPI_ISL_16549030	22F (Omicron)	mediocre
EPI_ISL_16549031	22F (Omicron)	mediocre
EPI_ISL_16575244	22F (Omicron)	good
EPI_ISL_16575245	22F (Omicron)	good
EPI_ISL_16575246	22F (Omicron)	good
EPI_ISL_16575247	22F (Omicron)	good
EPI_ISL_16575248	22D (Omicron)	good
EPI_ISL_16575249	22D (Omicron)	good
EPI_ISL_16575250	22F (Omicron)	good
EPI_ISL_16575251	22E (Omicron)	good
EPI_ISL_16575252	22F (Omicron)	good
EPI_ISL_16575253	22F (Omicron)	good
EPI_ISL_16575254	22F (Omicron)	good
EPI_ISL_16575255	22F (Omicron)	good
EPI_ISL_16575256	22F (Omicron)	mediocre
EPI_ISL_16575257	22E (Omicron)	good
EPI_ISL_16575258	22F (Omicron)	mediocre
EPI_ISL_16575259	22D (Omicron)	good
EPI_ISL_16575260	22F (Omicron)	good
EPI_ISL_16558301	22B (Omicron)	good
EPI_ISL_16581695	22D (Omicron)	good
EPI_ISL_16581696	22D (Omicron)	mediocre
EPI_ISL_16581697	22D (Omicron)	good
EPI_ISL_16581698	22D (Omicron)	bad
EPI_ISL_16598631	22D (Omicron)	good
EPI_ISL_16598632	22F (Omicron)	good
EPI_ISL_16598633	22F (Omicron)	good
EPI_ISL_16598634	22D (Omicron)	good
EPI_ISL_16598635	21L (Omicron)	bad
EPI_ISL_16598636	22F (Omicron)	good
EPI_ISL_16598637	22F (Omicron)	bad
EPI_ISL_16598638	22F (Omicron)	good
EPI_ISL_16598639	22F (Omicron)	bad
EPI_ISL_16598640	22F (Omicron)	good
EPI_ISL_16598641	22D (Omicron)	good
EPI_ISL_16598642	22B (Omicron)	good
EPI_ISL_16598643	22D (Omicron)	good
EPI_ISL_16598644	22E (Omicron)	good
EPI_ISL_16598645	22F (Omicron)	good
EPI_ISL_16598646	22E (Omicron)	mediocre
EPI_ISL_16598647	recombinant	good
EPI_ISL_16598648	22F (Omicron)	good
EPI_ISL_16598649	22F (Omicron)	good
EPI_ISL_16598650	22D (Omicron)	bad
EPI_ISL_16598651	22F (Omicron)	good
EPI_ISL_16598652	22D (Omicron)	good
EPI_ISL_16598653	22F (Omicron)	good
EPI_ISL_16598654	22F (Omicron)	good
EPI_ISL_16598723	22F (Omicron)	good
EPI_ISL_16598724	22D (Omicron)	good
EPI_ISL_16598725	22F (Omicron)	good
EPI_ISL_16598726	22F (Omicron)	good
EPI_ISL_16598727	22F (Omicron)	good
EPI_ISL_16598728	22F (Omicron)	good
EPI_ISL_16598729	22F (Omicron)	good
EPI_ISL_16598730	22F (Omicron)	good
EPI_ISL_16598731	22B (Omicron)	good
EPI_ISL_16598732	22F (Omicron)	good
EPI_ISL_16598733	22F (Omicron)	good
EPI_ISL_16598734	22F (Omicron)	mediocre
EPI_ISL_16598735	22E (Omicron)	good
EPI_ISL_16598736	22D (Omicron)	good
EPI_ISL_16598737	22E (Omicron)	good
EPI_ISL_16598738	22F (Omicron)	good
EPI_ISL_16598739	22E (Omicron)	good
EPI_ISL_16598740	22F (Omicron)	good
EPI_ISL_16598741	22F (Omicron)	good
EPI_ISL_16598742	22F (Omicron)	good
EPI_ISL_16598743	22F (Omicron)	good
EPI_ISL_16598744	22D (Omicron)	good
EPI_ISL_16598745	22F (Omicron)	good
EPI_ISL_16598746	22F (Omicron)	good
EPI_ISL_16598747	22F (Omicron)	good
EPI_ISL_16598748	22E (Omicron)	mediocre
EPI_ISL_16600569	22F (Omicron)	good
EPI_ISL_16600570	22E (Omicron)	good
EPI_ISL_16600571	22F (Omicron)	good
EPI_ISL_16600572	22F (Omicron)	good
EPI_ISL_16600573	22F (Omicron)	mediocre
EPI_ISL_16600574	22F (Omicron)	good
EPI_ISL_16600575	22D (Omicron)	good
EPI_ISL_16600576	22F (Omicron)	good
EPI_ISL_16600577	22F (Omicron)	good
EPI_ISL_16600578	22F (Omicron)	good
EPI_ISL_16600579	22B (Omicron)	good
EPI_ISL_16600580	22D (Omicron)	good
EPI_ISL_16600581	22F (Omicron)	good
EPI_ISL_16600582	22D (Omicron)	good
EPI_ISL_16600583	22F (Omicron)	good
EPI_ISL_16600584	22B (Omicron)	good
EPI_ISL_16600585	22B (Omicron)	good
EPI_ISL_16600586	22F (Omicron)	good
EPI_ISL_16600587	22D (Omicron)	good
EPI_ISL_16600588	22F (Omicron)	mediocre
EPI_ISL_16600589	22D (Omicron)	good
EPI_ISL_16600590	22D (Omicron)	good
EPI_ISL_16600591	22D (Omicron)	good
EPI_ISL_16600592	22E (Omicron)	good
EPI_ISL_16600593	22F (Omicron)	good
EPI_ISL_16600594	22F (Omicron)	good
EPI_ISL_16600595	22F (Omicron)	good
EPI_ISL_16600596	22D (Omicron)	good
EPI_ISL_16600597	22D (Omicron)	good
EPI_ISL_16600598	22E (Omicron)	good
EPI_ISL_16600599	22D (Omicron)	good
EPI_ISL_16600600	22F (Omicron)	good
EPI_ISL_16600601	22D (Omicron)	good
EPI_ISL_16600602	22F (Omicron)	mediocre
EPI_ISL_16600603	22F (Omicron)	good
EPI_ISL_16600604	22F (Omicron)	good
EPI_ISL_16600605	22F (Omicron)	good
EPI_ISL_16600606	22D (Omicron)	bad
EPI_ISL_16600607	22D (Omicron)	mediocre
EPI_ISL_16600608	22D (Omicron)	good
EPI_ISL_16600609	22F (Omicron)	good
EPI_ISL_16600610	22D (Omicron)	good
EPI_ISL_16608891	22F (Omicron)	good
EPI_ISL_16608892	22F (Omicron)	good
EPI_ISL_16608893	22F (Omicron)	mediocre
EPI_ISL_16609616	22F (Omicron)	good
EPI_ISL_16609617	22D (Omicron)	good
EPI_ISL_16609618	22D (Omicron)	good
EPI_ISL_16609619	22F (Omicron)	good
EPI_ISL_16609620	22D (Omicron)	good
EPI_ISL_16609621	22D (Omicron)	good
EPI_ISL_16609622	22D (Omicron)	good
EPI_ISL_16609623	22D (Omicron)	good
EPI_ISL_16609624	22F (Omicron)	good
EPI_ISL_16609625	22F (Omicron)	good
EPI_ISL_16609626	22F (Omicron)	good
EPI_ISL_16609627	22F (Omicron)	good
EPI_ISL_16609628	22F (Omicron)	mediocre
EPI_ISL_16609629	22B (Omicron)	good
EPI_ISL_16609630	22E (Omicron)	good
EPI_ISL_16609631	22D (Omicron)	mediocre
EPI_ISL_16609632	22F (Omicron)	good
EPI_ISL_16609633	22F (Omicron)	good
EPI_ISL_16609634	22F (Omicron)	good
EPI_ISL_16609635	22D (Omicron)	good
EPI_ISL_16609636	22D (Omicron)	good
EPI_ISL_16609637	22B (Omicron)	good
EPI_ISL_16609638	22E (Omicron)	good
EPI_ISL_16609639	22F (Omicron)	good
EPI_ISL_16609640	22F (Omicron)	good
EPI_ISL_16609641	22B (Omicron)	good
EPI_ISL_16609642	22B (Omicron)	good
EPI_ISL_16609643	22D (Omicron)	good
EPI_ISL_16609644	22D (Omicron)	good
EPI_ISL_16609645	22D (Omicron)	good
EPI_ISL_16609646	22F (Omicron)	good
EPI_ISL_16609647	22D (Omicron)	good
EPI_ISL_16609648	22E (Omicron)	good
EPI_ISL_16609649	22F (Omicron)	good
EPI_ISL_16609650	22F (Omicron)	good
EPI_ISL_16609651	22D (Omicron)	good
EPI_ISL_16609652	22F (Omicron)	good
EPI_ISL_16609653	22F (Omicron)	good
EPI_ISL_16609654	22D (Omicron)	good
EPI_ISL_16609655	22F (Omicron)	good
EPI_ISL_16609656	22D (Omicron)	good
EPI_ISL_16609657	22D (Omicron)	good
EPI_ISL_16609658	22F (Omicron)	good
EPI_ISL_16609659	22D (Omicron)	good
EPI_ISL_16609660	22D (Omicron)	good
EPI_ISL_16609661	22D (Omicron)	good
EPI_ISL_16609662	22F (Omicron)	good
EPI_ISL_16609663	22D (Omicron)	good
EPI_ISL_16609664	22F (Omicron)	mediocre
EPI_ISL_16609665	22F (Omicron)	good
EPI_ISL_16609666	22F (Omicron)	good
EPI_ISL_16647651	22F (Omicron)	good
EPI_ISL_16647652	22D (Omicron)	good
EPI_ISL_16647653	22F (Omicron)	good
EPI_ISL_16647654	22F (Omicron)	good
EPI_ISL_16647655	22F (Omicron)	good
EPI_ISL_16647656	22D (Omicron)	bad
EPI_ISL_16647657	22D (Omicron)	good
EPI_ISL_16647658	22F (Omicron)	good
EPI_ISL_16647659	22D (Omicron)	good
EPI_ISL_16647660	22F (Omicron)	good
EPI_ISL_16647661	22F (Omicron)	good
EPI_ISL_16647662	22D (Omicron)	good
EPI_ISL_16647663	22D (Omicron)	good
EPI_ISL_16647664	22E (Omicron)	good
EPI_ISL_16647665	22D (Omicron)	good
EPI_ISL_16647666	22F (Omicron)	good
EPI_ISL_16647667	22F (Omicron)	good
EPI_ISL_16647668	22F (Omicron)	good
EPI_ISL_16647669	22D (Omicron)	good
EPI_ISL_16647670	22F (Omicron)	good
EPI_ISL_16647671	22F (Omicron)	good
EPI_ISL_16647672	22F (Omicron)	good
EPI_ISL_16647673	22F (Omicron)	good
EPI_ISL_16647674	22D (Omicron)	good
EPI_ISL_16647675	22F (Omicron)	good
EPI_ISL_16647676	22F (Omicron)	good
EPI_ISL_16647677	22D (Omicron)	good
EPI_ISL_16647678	22F (Omicron)	good
EPI_ISL_16647679	22D (Omicron)	good
EPI_ISL_16647680	22F (Omicron)	good
EPI_ISL_16647681	22F (Omicron)	good
EPI_ISL_16647682	22F (Omicron)	good
EPI_ISL_16647683	22B (Omicron)	good
EPI_ISL_16647684	22F (Omicron)	good
EPI_ISL_16647685	22D (Omicron)	good
EPI_ISL_16647686	22D (Omicron)	good
EPI_ISL_16647687	22F (Omicron)	good
EPI_ISL_16647688	22F (Omicron)	good
EPI_ISL_16647689	22F (Omicron)	good
EPI_ISL_16647690	22D (Omicron)	good
EPI_ISL_16647691	22D (Omicron)	good
EPI_ISL_16647692	22D (Omicron)	good
EPI_ISL_16647693	22D (Omicron)	good
EPI_ISL_16647694	22E (Omicron)	good
EPI_ISL_16647695	22D (Omicron)	bad
EPI_ISL_16647696	22D (Omicron)	good
EPI_ISL_16647697	22D (Omicron)	good
EPI_ISL_16647698	22D (Omicron)	good
EPI_ISL_16647699	22F (Omicron)	good
EPI_ISL_16647700	22E (Omicron)	good
EPI_ISL_16647701	22F (Omicron)	good
EPI_ISL_16647702	22F (Omicron)	good
EPI_ISL_16647703	22F (Omicron)	good
EPI_ISL_16647704	22F (Omicron)	good
EPI_ISL_16647705	22F (Omicron)	good
EPI_ISL_16647706	22F (Omicron)	good
EPI_ISL_16647707	22F (Omicron)	good
EPI_ISL_16647708	22F (Omicron)	good
EPI_ISL_16647709	22F (Omicron)	good
EPI_ISL_16647710	22F (Omicron)	good
EPI_ISL_16647711	22F (Omicron)	good
EPI_ISL_16647712	22D (Omicron)	good
EPI_ISL_16647713	22B (Omicron)	good
EPI_ISL_16647714	22E (Omicron)	good
EPI_ISL_16647715	22F (Omicron)	good
EPI_ISL_16647716	22F (Omicron)	good
EPI_ISL_16647717	22F (Omicron)	good
EPI_ISL_16647718	22E (Omicron)	good
EPI_ISL_16647719	22F (Omicron)	good
EPI_ISL_16647720	22F (Omicron)	good
EPI_ISL_16647721	22E (Omicron)	good
EPI_ISL_16647722	22F (Omicron)	bad
EPI_ISL_16647723	22F (Omicron)	good
EPI_ISL_16647724	22D (Omicron)	good
EPI_ISL_16647725	22F (Omicron)	good
EPI_ISL_16647726	22F (Omicron)	good
EPI_ISL_16647727	22F (Omicron)	good
EPI_ISL_16647728	22E (Omicron)	good
EPI_ISL_16647729	22D (Omicron)	good
EPI_ISL_16647730	22F (Omicron)	good
EPI_ISL_16647731	22F (Omicron)	good
EPI_ISL_16647732	22D (Omicron)	good
EPI_ISL_16647733	22F (Omicron)	good
EPI_ISL_16647734	22D (Omicron)	good
EPI_ISL_16647735	22E (Omicron)	good
EPI_ISL_16647736	22F (Omicron)	good
EPI_ISL_16647737	22F (Omicron)	good
EPI_ISL_16649061	22F (Omicron)	good
EPI_ISL_16649062	22E (Omicron)	good
EPI_ISL_16649063	22E (Omicron)	good
EPI_ISL_16649064	22D (Omicron)	good
EPI_ISL_16649065	22F (Omicron)	mediocre
EPI_ISL_16649066	22F (Omicron)	good
EPI_ISL_16736388	22D (Omicron)	good
