"AccessionID","State","Lineage"
"EPI_ISL_12747003","Kedah","BA.2"
"EPI_ISL_12746992","Kedah","BA.2"
"EPI_ISL_12746987","Kedah","BA.2"
"EPI_ISL_12746996","Kedah","BA.2"
"EPI_ISL_12749683","Selangor","BA.2"
"EPI_ISL_12749678","Selangor","BA.2"
"EPI_ISL_12749684","Selangor","BA.2"
"EPI_ISL_12769961","Selangor","BA.2"
"EPI_ISL_12771172","Pulau Pinang","BA.2"
"EPI_ISL_12771214","Pulau Pinang","BA.2"
"EPI_ISL_12771173","Pulau Pinang","BA.2"
"EPI_ISL_12771210","Pulau Pinang","BA.2"
"EPI_ISL_12771213","Pulau Pinang","BA.2"
"EPI_ISL_12771206","Pulau Pinang","BA.2"
"EPI_ISL_12771207","Pulau Pinang","BA.2"
"EPI_ISL_12771205","Pulau Pinang","BA.2"
"EPI_ISL_12771220","Pulau Pinang","BA.2"
"EPI_ISL_12771215","Pulau Pinang","BA.2"
"EPI_ISL_12771288","Pulau Pinang","BA.2"
"EPI_ISL_12771290","Pulau Pinang","BA.2"
"EPI_ISL_12771293","Pulau Pinang","BA.2"
"EPI_ISL_12771294","Pulau Pinang","BA.2"
"EPI_ISL_12771300","Pulau Pinang","BA.2"
"EPI_ISL_12771328","Perak","BA.2"
"EPI_ISL_12771149","Pulau Pinang","BA.2"
"EPI_ISL_12771150","Pulau Pinang","BA.2"
"EPI_ISL_12771153","Pulau Pinang","BA.2"
"EPI_ISL_12771151","Pulau Pinang","BA.2"
"EPI_ISL_12771154","Pulau Pinang","BA.2"
"EPI_ISL_12771155","Pulau Pinang","BA.2"
"EPI_ISL_12771152","Pulau Pinang","BA.2"
"EPI_ISL_12771158","Pulau Pinang","BA.2"
"EPI_ISL_12771160","Pahang","BA.2"
"EPI_ISL_12771159","Pahang","BA.2"
"EPI_ISL_12771156","Pulau Pinang","BA.2"
"EPI_ISL_12771165","Pahang","BA.2"
"EPI_ISL_12771164","Pahang","BA.2"
"EPI_ISL_12771144","Pulau Pinang","BA.2"
"EPI_ISL_12771134","Pulau Pinang","BA.2"
"EPI_ISL_12771140","Pulau Pinang","BA.2"
"EPI_ISL_12771141","Pulau Pinang","BA.2"
"EPI_ISL_12771107","Pulau Pinang","BA.2"
"EPI_ISL_12771106","Pulau Pinang","BA.2"
"EPI_ISL_12771105","Pulau Pinang","BA.2"
"EPI_ISL_12771176","Pulau Pinang","BA.2"
"EPI_ISL_12771170","Pulau Pinang","BA.2"
"EPI_ISL_12771171","Pulau Pinang","BA.2"
"EPI_ISL_12771177","Pulau Pinang","BA.2"
"EPI_ISL_12771174","Pulau Pinang","BA.2"
"EPI_ISL_12771175","Pulau Pinang","BA.2"
"EPI_ISL_12771301","Pulau Pinang","BA.2"
"EPI_ISL_12771309","Pulau Pinang","BA.2"
"EPI_ISL_12771305","Pulau Pinang","BA.2"
"EPI_ISL_12771302","Pulau Pinang","BA.2"
"EPI_ISL_12771271","Pulau Pinang","BA.2"
"EPI_ISL_12771303","Pulau Pinang","BA.2"
"EPI_ISL_12771318","Pulau Pinang","BA.2"
"EPI_ISL_12771272","Pulau Pinang","BA.2"
"EPI_ISL_12771313","Pulau Pinang","BA.2"
"EPI_ISL_12771319","Pulau Pinang","BA.2"
"EPI_ISL_12771312","Pulau Pinang","BA.2"
"EPI_ISL_12771310","Pulau Pinang","BA.2"
"EPI_ISL_12771311","Pulau Pinang","BA.2"
"EPI_ISL_12771278","Pulau Pinang","BA.2"
"EPI_ISL_12771287","Pulau Pinang","BA.2"
"EPI_ISL_12771317","Pulau Pinang","BA.2"
"EPI_ISL_12771314","Pahang","BA.2"
"EPI_ISL_12771283","Pulau Pinang","BA.2"
"EPI_ISL_12771282","Pulau Pinang","BA.2"
"EPI_ISL_12771320","Pulau Pinang","BA.2"
"EPI_ISL_12771247","Pulau Pinang","BA.2"
"EPI_ISL_12771246","Pulau Pinang","BA.2"
"EPI_ISL_12771245","Pulau Pinang","BA.2"
"EPI_ISL_12771249","Pahang","BA.2"
"EPI_ISL_12771256","Pulau Pinang","BA.2"
"EPI_ISL_12771261","Perak","BA.2"
"EPI_ISL_12771224","Pulau Pinang","BA.2"
"EPI_ISL_12771250","Pulau Pinang","BA.2"
"EPI_ISL_12771252","Pulau Pinang","BA.2"
"EPI_ISL_12771253","Pulau Pinang","BA.2"
"EPI_ISL_12771263","Perak","BA.2"
"EPI_ISL_12771225","Pulau Pinang","BA.2"
"EPI_ISL_12771226","Pulau Pinang","BA.2"
"EPI_ISL_12771259","Perak","BA.2"
"EPI_ISL_12771218","Pulau Pinang","BA.2"
"EPI_ISL_12771260","Perak","BA.2"
"EPI_ISL_12771233","Pahang","BA.2"
"EPI_ISL_12771262","Perak","BA.2"
"EPI_ISL_12771223","Pulau Pinang","BA.2"
"EPI_ISL_12771237","Pulau Pinang","BA.2"
"EPI_ISL_12771228","Pulau Pinang","BA.2"
"EPI_ISL_12771231","Pulau Pinang","BA.2"
"EPI_ISL_12771229","Pulau Pinang","BA.2"
"EPI_ISL_12771232","Pulau Pinang","BA.2"
"EPI_ISL_12771230","Pulau Pinang","BA.2"
"EPI_ISL_12771236","Pulau Pinang","BA.2"
"EPI_ISL_12771238","Pulau Pinang","BA.2"
"EPI_ISL_12771242","Pulau Pinang","BA.2"
"EPI_ISL_12771243","Pulau Pinang","BA.2"
"EPI_ISL_12771208","Pulau Pinang","BA.2"
"EPI_ISL_12771240","Pulau Pinang","BA.2"
"EPI_ISL_12771241","Pahang","BA.2"
"EPI_ISL_12771330","Perak","BA.2"
"EPI_ISL_12771209","Pulau Pinang","BA.2"
"EPI_ISL_12771219","Pulau Pinang","BA.2"
"EPI_ISL_12771202","Pulau Pinang","BA.2"
"EPI_ISL_12771292","Pulau Pinang","BA.2"
"EPI_ISL_12771334","Perak","BA.2"
"EPI_ISL_12771323","Perak","BA.2"
"EPI_ISL_12771289","Pulau Pinang","BA.2"
"EPI_ISL_12771321","Pulau Pinang","BA.2"
"EPI_ISL_12771211","Pulau Pinang","BA.2"
"EPI_ISL_12771326","Perak","BA.2"
"EPI_ISL_12771335","Pulau Pinang","BA.2"
"EPI_ISL_12771299","Pulau Pinang","BA.2"
"EPI_ISL_12771332","Perak","BA.2"
"EPI_ISL_12771333","Perak","BA.2"
"EPI_ISL_12771212","Pulau Pinang","BA.2"
"EPI_ISL_12771217","Pulau Pinang","BA.2"
"EPI_ISL_12771336","Pulau Pinang","BA.2"
"EPI_ISL_12771221","Pulau Pinang","BA.2"
"EPI_ISL_12891127","Selangor","BA.2"
"EPI_ISL_12891149","Selangor","BA.2"
"EPI_ISL_12891148","Selangor","BA.2"
"EPI_ISL_12891202","Selangor","BA.2"
"EPI_ISL_12891206","Selangor","BA.2"
"EPI_ISL_12891160","Selangor","BA.2"
"EPI_ISL_12891164","Selangor","BA.2"
"EPI_ISL_12891158","Selangor","BA.2"
"EPI_ISL_12891199","Selangor","BA.2"
"EPI_ISL_12891159","Selangor","BA.2"
"EPI_ISL_12891172","Selangor","BA.2"
"EPI_ISL_12891170","Selangor","BA.2"
"EPI_ISL_12891176","Selangor","BA.2"
"EPI_ISL_12891175","Selangor","BA.2"
"EPI_ISL_12891174","Selangor","BA.2"
"EPI_ISL_12891143","Selangor","BA.2"
"EPI_ISL_12891141","Selangor","BA.2"
"EPI_ISL_12891140","Selangor","BA.2"
"EPI_ISL_12891135","Selangor","BA.2"
"EPI_ISL_12891134","Selangor","BA.2"
"EPI_ISL_12891155","Selangor","BA.2"
"EPI_ISL_12891137","Selangor","BA.2"
"EPI_ISL_12891132","Selangor","BA.2"
"EPI_ISL_12891150","Selangor","BA.2"
"EPI_ISL_12891153","Selangor","BA.2"
"EPI_ISL_12891125","Selangor","BA.2"
"EPI_ISL_12891146","Selangor","BA.2"
"EPI_ISL_12891163","Selangor","BA.2"
"EPI_ISL_12891144","Selangor","BA.2"
"EPI_ISL_12891128","Selangor","BA.2"
"EPI_ISL_12891208","Selangor","BA.2"
"EPI_ISL_12891169","Selangor","BA.2"
"EPI_ISL_12891180","Selangor","BA.2"
"EPI_ISL_12891168","Selangor","BA.2"
"EPI_ISL_12891204","Selangor","BA.2"
"EPI_ISL_12891185","Selangor","BA.2"
"EPI_ISL_12891184","Selangor","BA.2"
"EPI_ISL_12891187","Selangor","BA.2"
"EPI_ISL_12891213","Selangor","BA.2"
"EPI_ISL_12891186","Selangor","BA.2"
"EPI_ISL_12891212","Selangor","BA.2"
"EPI_ISL_12891215","Selangor","BA.2"
"EPI_ISL_12891198","Selangor","BA.2"
"EPI_ISL_12891192","Selangor","BA.2"
"EPI_ISL_12891197","Selangor","BA.2"
"EPI_ISL_12891188","Selangor","BA.2"
"EPI_ISL_12891196","Selangor","BA.2"
"EPI_ISL_12891195","Selangor","BA.2"
"EPI_ISL_12891190","Selangor","BA.2"
"EPI_ISL_12899713","Kedah","BA.2"
"EPI_ISL_12899697","Selangor","BA.2"
"EPI_ISL_12899684","Selangor","BA.2"
"EPI_ISL_12899685","WP Putrajaya","BA.2"
"EPI_ISL_12899682","Selangor","BA.2"
"EPI_ISL_12899678","Selangor","BA.2"
"EPI_ISL_12899679","Selangor","BA.2"
"EPI_ISL_12899668","Selangor","BA.2"
"EPI_ISL_12899680","Selangor","BA.2"
"EPI_ISL_12899666","Selangor","BA.2"
"EPI_ISL_12899677","Selangor","BA.2"
"EPI_ISL_12899665","Selangor","BA.2"
"EPI_ISL_12899676","WP Kuala Lumpur","BA.2"
"EPI_ISL_12899670","Selangor","BA.2"
"EPI_ISL_12899675","Pahang","BA.2"
"EPI_ISL_12899673","Pulau Pinang","BA.2"
"EPI_ISL_12899672","Perak","BA.2"
"EPI_ISL_12899719","Selangor","BA.2"
"EPI_ISL_12899689","WP Kuala Lumpur","BA.2"
"EPI_ISL_12899683","Selangor","BA.2"
"EPI_ISL_12899712","Selangor","BA.2"
"EPI_ISL_12899718","Selangor","BA.2"
"EPI_ISL_12899715","Selangor","BA.2"
"EPI_ISL_12899681","Selangor","BA.2"
"EPI_ISL_12899714","Kedah","BA.2"
"EPI_ISL_12899696","WP Kuala Lumpur","BA.2"
"EPI_ISL_12899691","WP Kuala Lumpur","BA.2"
"EPI_ISL_12899711","Selangor","BA.2"
"EPI_ISL_12899710","Kedah","BA.2"
"EPI_ISL_12899708","Kedah","BA.2"
"EPI_ISL_12899698","Selangor","BA.2"
"EPI_ISL_12899707","Kedah","BA.2"
"EPI_ISL_12899695","Johor","BA.2"
"EPI_ISL_12899694","WP Kuala Lumpur","BA.2"
"EPI_ISL_12899703","Kedah","BA.2"
"EPI_ISL_12899693","WP Kuala Lumpur","BA.2"
"EPI_ISL_12899704","Kedah","BA.2"
"EPI_ISL_12899706","Kedah","BA.2"
"EPI_ISL_12899702","Selangor","BA.2"
"EPI_ISL_12911673","Selangor","BA.2"
"EPI_ISL_12911668","Selangor","BA.2"
"EPI_ISL_12911675","Selangor","BA.2"
"EPI_ISL_12911658","Selangor","BA.2"
"EPI_ISL_12911646","Selangor","BA.2"
"EPI_ISL_12911657","Selangor","BA.2"
"EPI_ISL_12911656","Selangor","BA.2"
"EPI_ISL_12911655","Selangor","BA.2"
"EPI_ISL_12911653","Selangor","BA.2"
"EPI_ISL_12911652","Selangor","BA.2"
"EPI_ISL_12911651","Selangor","BA.2"
"EPI_ISL_12911650","Selangor","BA.2"
"EPI_ISL_12911649","Selangor","BA.2"
"EPI_ISL_12911648","Selangor","BA.2"
"EPI_ISL_12911647","Selangor","BA.2"
"EPI_ISL_12911644","Selangor","BA.2"
"EPI_ISL_12911665","Selangor","BA.2"
"EPI_ISL_12911642","Selangor","BA.2"
"EPI_ISL_12911664","Selangor","BA.2"
"EPI_ISL_12911641","Selangor","BA.2"
"EPI_ISL_12911640","Selangor","BA.2"
"EPI_ISL_12911661","Selangor","BA.2"
"EPI_ISL_12911659","Selangor","BA.2"
"EPI_ISL_12911749","Selangor","BA.2"
"EPI_ISL_12911764","Selangor","BA.2"
"EPI_ISL_12911792","Selangor","BA.2"
"EPI_ISL_12911699","Selangor","BA.2"
"EPI_ISL_12911728","Selangor","BA.2"
"EPI_ISL_12911730","Selangor","BA.2"
"EPI_ISL_12911691","Selangor","BA.2"
"EPI_ISL_12911690","Selangor","BA.2"
"EPI_ISL_12911729","Selangor","BA.2"
"EPI_ISL_12911725","Selangor","BA.2"
"EPI_ISL_12911727","Selangor","BA.2"
"EPI_ISL_12911726","Selangor","BA.2"
"EPI_ISL_12911702","Selangor","BA.2"
"EPI_ISL_12911742","Selangor","BA.2"
"EPI_ISL_12911741","Selangor","BA.2"
"EPI_ISL_12911740","Selangor","BA.2"
"EPI_ISL_12911710","Selangor","BA.2"
"EPI_ISL_12911713","Selangor","BA.2"
"EPI_ISL_12911706","Selangor","BA.2"
"EPI_ISL_12911678","Selangor","BA.2"
"EPI_ISL_12911674","Selangor","BA.2"
"EPI_ISL_12911671","Selangor","BA.2"
"EPI_ISL_12911670","Selangor","BA.2"
"EPI_ISL_12911704","Selangor","BA.2"
"EPI_ISL_12911688","Selangor","BA.2"
"EPI_ISL_12911703","Selangor","BA.2"
"EPI_ISL_12911689","Selangor","BA.2"
"EPI_ISL_12911721","Selangor","BA.2"
"EPI_ISL_12911687","Selangor","BA.2"
"EPI_ISL_12911720","Selangor","BA.2"
"EPI_ISL_12911683","Selangor","BA.2"
"EPI_ISL_12911778","Selangor","BA.2"
"EPI_ISL_12911776","Selangor","BA.2"
"EPI_ISL_12911718","Selangor","BA.2"
"EPI_ISL_12911716","Selangor","BA.2"
"EPI_ISL_12911812","Selangor","BA.2"
"EPI_ISL_12911779","Selangor","BA.2"
"EPI_ISL_12911772","Selangor","BA.2"
"EPI_ISL_12911811","Selangor","BA.2"
"EPI_ISL_12911810","Selangor","BA.2"
"EPI_ISL_12911777","Selangor","BA.2"
"EPI_ISL_12911770","Selangor","BA.2"
"EPI_ISL_12911774","Selangor","BA.2"
"EPI_ISL_12911807","Selangor","BA.2"
"EPI_ISL_12911773","Selangor","BA.2"
"EPI_ISL_12911808","Selangor","BA.2"
"EPI_ISL_12911806","Selangor","BA.2"
"EPI_ISL_12911805","Selangor","BA.2"
"EPI_ISL_12911804","Selangor","BA.2"
"EPI_ISL_12911803","Selangor","BA.2"
"EPI_ISL_12911823","Selangor","BA.2"
"EPI_ISL_12911802","Selangor","BA.2"
"EPI_ISL_12911822","Selangor","BA.2"
"EPI_ISL_12911783","Selangor","BA.2"
"EPI_ISL_12911789","Selangor","BA.2"
"EPI_ISL_12911821","Selangor","BA.2"
"EPI_ISL_12911788","Selangor","BA.2"
"EPI_ISL_12911787","Selangor","BA.2"
"EPI_ISL_12911786","Selangor","BA.2"
"EPI_ISL_12911878","Selangor","BA.2"
"EPI_ISL_12911754","Selangor","BA.2"
"EPI_ISL_12911782","Selangor","BA.2"
"EPI_ISL_12911781","Selangor","BA.2"
"EPI_ISL_12911813","Selangor","BA.2"
"EPI_ISL_12911780","Selangor","BA.2"
"EPI_ISL_12911819","Selangor","BA.2"
"EPI_ISL_12911818","Selangor","BA.2"
"EPI_ISL_12911766","Selangor","BA.2"
"EPI_ISL_12911873","Selangor","BA.2"
"EPI_ISL_12911876","Selangor","BA.2"
"EPI_ISL_12911755","Selangor","BA.2"
"EPI_ISL_12911874","Selangor","BA.2"
"EPI_ISL_12911753","Selangor","BA.2"
"EPI_ISL_12911752","Selangor","BA.2"
"EPI_ISL_12911872","Selangor","BA.2"
"EPI_ISL_12911751","Selangor","BA.2"
"EPI_ISL_12911871","Selangor","BA.2"
"EPI_ISL_12911748","Selangor","BA.2"
"EPI_ISL_12911868","Selangor","BA.2"
"EPI_ISL_12911889","Selangor","BA.2"
"EPI_ISL_12911801","Selangor","BA.2"
"EPI_ISL_12911883","Selangor","BA.2"
"EPI_ISL_12911762","Selangor","BA.2"
"EPI_ISL_12911800","Selangor","BA.2"
"EPI_ISL_12911767","Selangor","BA.2"
"EPI_ISL_12911887","Selangor","BA.2"
"EPI_ISL_12911886","Selangor","BA.2"
"EPI_ISL_12911855","Selangor","BA.2"
"EPI_ISL_12911884","Selangor","BA.2"
"EPI_ISL_12911848","Selangor","BA.2"
"EPI_ISL_12911797","Selangor","BA.2"
"EPI_ISL_12911880","Selangor","BA.2"
"EPI_ISL_12911759","Selangor","BA.2"
"EPI_ISL_12911851","Selangor","BA.2"
"EPI_ISL_12911856","Selangor","BA.2"
"EPI_ISL_12911847","Selangor","BA.2"
"EPI_ISL_12911846","Selangor","BA.2"
"EPI_ISL_12911867","Selangor","BA.2"
"EPI_ISL_12911866","Selangor","BA.2"
"EPI_ISL_12911864","Selangor","BA.2"
"EPI_ISL_12911794","Selangor","BA.2"
"EPI_ISL_12911859","Selangor","BA.2"
"EPI_ISL_12911862","Selangor","BA.2"
"EPI_ISL_12911832","Selangor","BA.2"
"EPI_ISL_12911834","Selangor","BA.2"
"EPI_ISL_12911833","Selangor","BA.2"
"EPI_ISL_12911831","Selangor","BA.2"
"EPI_ISL_12911830","Selangor","BA.2"
"EPI_ISL_12911798","Selangor","BA.2"
"EPI_ISL_12911796","Selangor","BA.2"
"EPI_ISL_12911793","Selangor","BA.2"
"EPI_ISL_12911829","Selangor","BA.2"
"EPI_ISL_12911795","Selangor","BA.2"
"EPI_ISL_12911791","Selangor","BA.2"
"EPI_ISL_12911828","Selangor","BA.2"
"EPI_ISL_12911825","Selangor","BA.2"
"EPI_ISL_12911824","Selangor","BA.2"
"EPI_ISL_12911845","Selangor","BA.2"
"EPI_ISL_12911841","Selangor","BA.2"
"EPI_ISL_12911843","Selangor","BA.2"
"EPI_ISL_12911840","Selangor","BA.2"
"EPI_ISL_12911836","Selangor","BA.2"
"EPI_ISL_12911842","Selangor","BA.2"
"EPI_ISL_12911839","Selangor","BA.2"
"EPI_ISL_12911838","Selangor","BA.2"
"EPI_ISL_12911837","Selangor","BA.2"
"EPI_ISL_12918957","Selangor","BA.2"
"EPI_ISL_12918964","Selangor","BA.2"
"EPI_ISL_12919029","Selangor","BA.2"
"EPI_ISL_12919109","Selangor","BA.2"
"EPI_ISL_12919112","Selangor","BA.2"
"EPI_ISL_12918994","Selangor","BA.2"
"EPI_ISL_12918990","Selangor","BA.2"
"EPI_ISL_12918983","Selangor","BA.2"
"EPI_ISL_12918991","Selangor","BA.2"
"EPI_ISL_12918980","Selangor","BA.2"
"EPI_ISL_12918996","Selangor","BA.2"
"EPI_ISL_12918974","Selangor","BA.2"
"EPI_ISL_12918984","Selangor","BA.2"
"EPI_ISL_12918989","Selangor","BA.2"
"EPI_ISL_12918981","Selangor","BA.2"
"EPI_ISL_12918982","Selangor","BA.2"
"EPI_ISL_12918986","Selangor","BA.2"
"EPI_ISL_12918985","Selangor","BA.2"
"EPI_ISL_12919021","Selangor","BA.2"
"EPI_ISL_12918972","Selangor","BA.2"
"EPI_ISL_12918971","Selangor","BA.2"
"EPI_ISL_12918970","Selangor","BA.2"
"EPI_ISL_12918976","Selangor","BA.2"
"EPI_ISL_12918975","Selangor","BA.2"
"EPI_ISL_12918979","Selangor","BA.2"
"EPI_ISL_12918978","Selangor","BA.2"
"EPI_ISL_12918977","Selangor","BA.2"
"EPI_ISL_12919011","Selangor","BA.2"
"EPI_ISL_12918965","Selangor","BA.2"
"EPI_ISL_12919010","Selangor","BA.2"
"EPI_ISL_12919016","Selangor","BA.2"
"EPI_ISL_12918961","Selangor","BA.2"
"EPI_ISL_12919018","Selangor","BA.2"
"EPI_ISL_12919015","Selangor","BA.2"
"EPI_ISL_12918960","Selangor","BA.2"
"EPI_ISL_12918962","Selangor","BA.2"
"EPI_ISL_12919014","Selangor","BA.2"
"EPI_ISL_12919019","Selangor","BA.2"
"EPI_ISL_12918952","Selangor","BA.2"
"EPI_ISL_12918954","Selangor","BA.2"
"EPI_ISL_12918956","Selangor","BA.2"
"EPI_ISL_12919090","Selangor","BA.2"
"EPI_ISL_12918969","Selangor","BA.2"
"EPI_ISL_12918968","Selangor","BA.2"
"EPI_ISL_12919002","Selangor","BA.2"
"EPI_ISL_12918966","Selangor","BA.2"
"EPI_ISL_12919001","Selangor","BA.2"
"EPI_ISL_12918950","Selangor","BA.2"
"EPI_ISL_12919005","Selangor","BA.2"
"EPI_ISL_12918951","Selangor","BA.2"
"EPI_ISL_12919004","Selangor","BA.2"
"EPI_ISL_12918953","Selangor","BA.2"
"EPI_ISL_12919003","Selangor","BA.2"
"EPI_ISL_12918959","Selangor","BA.2"
"EPI_ISL_12918945","Selangor","BA.2"
"EPI_ISL_12919007","Selangor","BA.2"
"EPI_ISL_12918955","Selangor","BA.2"
"EPI_ISL_12918943","Selangor","BA.2"
"EPI_ISL_12918942","Selangor","BA.2"
"EPI_ISL_12918941","Selangor","BA.2"
"EPI_ISL_12918948","Selangor","BA.2"
"EPI_ISL_12918947","Selangor","BA.2"
"EPI_ISL_12918946","Selangor","BA.2"
"EPI_ISL_12918944","Selangor","BA.2"
"EPI_ISL_12919093","Selangor","BA.2"
"EPI_ISL_12918949","Selangor","BA.2"
"EPI_ISL_12918939","Selangor","BA.2"
"EPI_ISL_12919092","Selangor","BA.2"
"EPI_ISL_12919091","Selangor","BA.2"
"EPI_ISL_12919099","Selangor","BA.2"
"EPI_ISL_12919098","Selangor","BA.2"
"EPI_ISL_12919097","Selangor","BA.2"
"EPI_ISL_12919080","Selangor","BA.2"
"EPI_ISL_12919081","Selangor","BA.2"
"EPI_ISL_12919085","Selangor","BA.2"
"EPI_ISL_12919082","Selangor","BA.2"
"EPI_ISL_12919083","Selangor","BA.2"
"EPI_ISL_12919089","Selangor","BA.2"
"EPI_ISL_12919088","Selangor","BA.2"
"EPI_ISL_12919086","Selangor","BA.2"
"EPI_ISL_12919087","Selangor","BA.2"
"EPI_ISL_12919070","Selangor","BA.2"
"EPI_ISL_12919065","Selangor","BA.2"
"EPI_ISL_12919052","Selangor","BA.2"
"EPI_ISL_12919073","Selangor","BA.2"
"EPI_ISL_12919071","Selangor","BA.2"
"EPI_ISL_12919078","Selangor","BA.2"
"EPI_ISL_12919069","Selangor","BA.2"
"EPI_ISL_12919077","Selangor","BA.2"
"EPI_ISL_12919061","Selangor","BA.2"
"EPI_ISL_12919057","Selangor","BA.2"
"EPI_ISL_12919076","Selangor","BA.2"
"EPI_ISL_12919079","Selangor","BA.2"
"EPI_ISL_12919062","Selangor","BA.2"
"EPI_ISL_12919067","Selangor","BA.2"
"EPI_ISL_12919060","Selangor","BA.2"
"EPI_ISL_12919068","Selangor","BA.2"
"EPI_ISL_12919064","Selangor","BA.2"
"EPI_ISL_12919051","Selangor","BA.2"
"EPI_ISL_12919056","Selangor","BA.2"
"EPI_ISL_12919055","Selangor","BA.2"
"EPI_ISL_12919054","Selangor","BA.2"
"EPI_ISL_12919058","Selangor","BA.2"
"EPI_ISL_12919049","Selangor","BA.2"
"EPI_ISL_12919041","Selangor","BA.2"
"EPI_ISL_12919040","Selangor","BA.2"
"EPI_ISL_12919045","Selangor","BA.2"
"EPI_ISL_12919044","Selangor","BA.2"
"EPI_ISL_12919043","Selangor","BA.2"
"EPI_ISL_12919048","Selangor","BA.2"
"EPI_ISL_12919047","Selangor","BA.2"
"EPI_ISL_12919046","Selangor","BA.2"
"EPI_ISL_12919022","Selangor","BA.2"
"EPI_ISL_12919030","Selangor","BA.2"
"EPI_ISL_12919036","Selangor","BA.2"
"EPI_ISL_12919033","Selangor","BA.2"
"EPI_ISL_12919032","Selangor","BA.2"
"EPI_ISL_12919038","Selangor","BA.2"
"EPI_ISL_12919027","Selangor","BA.2"
"EPI_ISL_12919037","Selangor","BA.2"
"EPI_ISL_12919039","Selangor","BA.2"
"EPI_ISL_12919035","Selangor","BA.2"
"EPI_ISL_12919026","Selangor","BA.2"
"EPI_ISL_12919025","Selangor","BA.2"
"EPI_ISL_12919024","Selangor","BA.2"
"EPI_ISL_12919028","Selangor","BA.2"
"EPI_ISL_12919105","Selangor","BA.2"
"EPI_ISL_12919110","Selangor","BA.2"
"EPI_ISL_12919115","Selangor","BA.2"
"EPI_ISL_12919113","Selangor","BA.2"
"EPI_ISL_12919117","Selangor","BA.2"
"EPI_ISL_12919116","Selangor","BA.2"
"EPI_ISL_12919104","Selangor","BA.2"
"EPI_ISL_12919101","Selangor","BA.2"
"EPI_ISL_12919107","Selangor","BA.2"
"EPI_ISL_12919252","Selangor","BA.2"
"EPI_ISL_12919255","Selangor","BA.2"
"EPI_ISL_12919254","Selangor","BA.2"
"EPI_ISL_12919256","Selangor","BA.2"
"EPI_ISL_12919257","Selangor","BA.2"
"EPI_ISL_12919258","Selangor","BA.2"
"EPI_ISL_12919253","Selangor","BA.2"
"EPI_ISL_12935247","Kelantan","BA.2"
"EPI_ISL_12935250","Kelantan","BA.2"
"EPI_ISL_12935248","Kelantan","BA.2"
"EPI_ISL_12942480","Selangor","BA.2"
"EPI_ISL_12942513","Selangor","BA.2"
"EPI_ISL_12942473","Selangor","BA.2"
"EPI_ISL_12942474","Selangor","BA.2"
"EPI_ISL_12942518","Selangor","BA.2"
"EPI_ISL_12942470","Selangor","BA.2"
"EPI_ISL_12942520","Selangor","BA.2"
"EPI_ISL_12942484","Selangor","BA.2"
"EPI_ISL_12942481","Selangor","BA.2"
"EPI_ISL_12942487","Selangor","BA.2"
"EPI_ISL_12942498","Selangor","BA.2"
"EPI_ISL_12942506","Selangor","BA.2"
"EPI_ISL_12942482","Selangor","BA.2"
"EPI_ISL_12942497","Selangor","BA.2"
"EPI_ISL_12942499","Selangor","BA.2"
"EPI_ISL_12942490","Selangor","BA.2"
"EPI_ISL_12942493","Selangor","BA.2"
"EPI_ISL_12942507","Selangor","BA.2"
"EPI_ISL_12942492","Selangor","BA.2"
"EPI_ISL_12942511","Selangor","BA.2"
"EPI_ISL_12942503","Selangor","BA.2"
"EPI_ISL_12942509","Selangor","BA.2"
"EPI_ISL_12942476","Selangor","BA.2"
"EPI_ISL_12942512","Selangor","BA.2"
"EPI_ISL_12942479","Selangor","BA.2"
"EPI_ISL_12942478","Selangor","BA.2"
"EPI_ISL_12942514","Selangor","BA.2"
"EPI_ISL_12942516","Selangor","BA.2"
"EPI_ISL_12942517","Selangor","BA.2"
"EPI_ISL_12942522","Selangor","BA.2"
"EPI_ISL_12942525","Selangor","BA.2"
"EPI_ISL_12942528","Selangor","BA.2"
"EPI_ISL_12942691","Selangor","BA.2"
"EPI_ISL_12942745","Selangor","BA.2"
"EPI_ISL_12942660","Selangor","BA.2"
"EPI_ISL_12942558","Selangor","BA.2"
"EPI_ISL_12942559","Selangor","BA.2"
"EPI_ISL_12942570","Selangor","BA.2"
"EPI_ISL_12942584","Selangor","BA.2"
"EPI_ISL_12942567","Selangor","BA.2"
"EPI_ISL_12942569","Selangor","BA.2"
"EPI_ISL_12942568","Selangor","BA.2"
"EPI_ISL_12942601","Selangor","BA.2"
"EPI_ISL_12942566","Selangor","BA.2"
"EPI_ISL_12942607","Selangor","BA.2"
"EPI_ISL_12942575","Selangor","BA.2"
"EPI_ISL_12942611","Selangor","BA.2"
"EPI_ISL_12942615","Selangor","BA.2"
"EPI_ISL_12942583","Selangor","BA.2"
"EPI_ISL_12942576","Selangor","BA.2"
"EPI_ISL_12942610","Selangor","BA.2"
"EPI_ISL_12942586","Selangor","BA.2"
"EPI_ISL_12942577","Selangor","BA.2"
"EPI_ISL_12942616","Selangor","BA.2"
"EPI_ISL_12942595","Selangor","BA.2"
"EPI_ISL_12942617","Selangor","BA.2"
"EPI_ISL_12942623","Selangor","BA.2"
"EPI_ISL_12942622","Selangor","BA.2"
"EPI_ISL_12942582","Selangor","BA.2"
"EPI_ISL_12942597","Selangor","BA.2"
"EPI_ISL_12942589","Selangor","BA.2"
"EPI_ISL_12942581","Selangor","BA.2"
