"AccessionID","SamplingDate","Lineage","Variant"
"EPI_ISL_15533644","2022-08-16","BA.5.2","omicron"
"EPI_ISL_15533646","2022-08-16","BA.5.2","omicron"
"EPI_ISL_15533648","2022-08-16","BA.5.2","omicron"
"EPI_ISL_15533653","2022-08-16","BA.5.2","omicron"
"EPI_ISL_15533655","2022-08-16","BA.5.2","omicron"
"EPI_ISL_15533656","2022-08-16","BA.5.2","omicron"
"EPI_ISL_15533665","2022-08-16","BA.5.2","omicron"
"EPI_ISL_15603189","2022-08-16","BA.5.2","omicron"
"EPI_ISL_15603190","2022-08-16","BA.5.2","omicron"
"EPI_ISL_15670046","2022-08-16","BA.5.2","omicron"
"EPI_ISL_15718967","2022-08-16","BA.5.2","omicron"
"EPI_ISL_14835962","2022-08-16","BF.28","omicron"
"EPI_ISL_14722768","2022-08-16","BF.5","omicron"
"EPI_ISL_14722780","2022-08-16","BF.5","omicron"
"EPI_ISL_14722784","2022-08-16","BF.5","omicron"
"EPI_ISL_14942714","2022-08-16","BF.5","omicron"
"EPI_ISL_14942818","2022-08-16","BF.5","omicron"
"EPI_ISL_15166383","2022-08-16","BF.5","omicron"
"EPI_ISL_15465581","2022-08-16","BF.5","omicron"
"EPI_ISL_15533650","2022-08-16","BF.5","omicron"
"EPI_ISL_15533652","2022-08-16","BF.5","omicron"
"EPI_ISL_15057417","2022-08-16","BL.1","omicron"
"EPI_ISL_15780168","2022-08-17","BA.2.3","omicron"
"EPI_ISL_15670047","2022-08-17","BA.2","omicron"
"EPI_ISL_15780164","2022-08-17","BA.2","omicron"
"EPI_ISL_15780165","2022-08-17","BA.2","omicron"
"EPI_ISL_15780166","2022-08-17","BA.2","omicron"
"EPI_ISL_15204497","2022-08-17","BA.4.1","omicron"
"EPI_ISL_14942718","2022-08-17","BA.5.1","omicron"
"EPI_ISL_15166391","2022-08-17","BA.5.1","omicron"
"EPI_ISL_14942684","2022-08-17","BA.5.2.1","omicron"
"EPI_ISL_14942717","2022-08-17","BA.5.2.1","omicron"
"EPI_ISL_14942719","2022-08-17","BA.5.2.1","omicron"
"EPI_ISL_14942720","2022-08-17","BA.5.2.1","omicron"
"EPI_ISL_15055607","2022-08-17","BA.5.2.1","omicron"
"EPI_ISL_15078289","2022-08-17","BA.5.2.1","omicron"
"EPI_ISL_15348339","2022-08-17","BA.5.2.1","omicron"
"EPI_ISL_15348345","2022-08-17","BA.5.2.20","omicron"
"EPI_ISL_15057407","2022-08-17","BA.5.2.21","omicron"
"EPI_ISL_15348338","2022-08-17","BA.5.2.24","omicron"
"EPI_ISL_15166386","2022-08-17","BA.5.2.28","omicron"
"EPI_ISL_15348344","2022-08-17","BA.5.2.28","omicron"
"EPI_ISL_15348350","2022-08-17","BA.5.2.28","omicron"
"EPI_ISL_15917772","2022-08-17","BA.5.2.28","omicron"
"EPI_ISL_14835975","2022-08-17","BA.5.2","omicron"
"EPI_ISL_14942772","2022-08-17","BA.5.2","omicron"
"EPI_ISL_14942855","2022-08-17","BA.5.2","omicron"
"EPI_ISL_14947072","2022-08-17","BA.5.2","omicron"
"EPI_ISL_14947094","2022-08-17","BA.5.2","omicron"
"EPI_ISL_14977356","2022-08-17","BA.5.2","omicron"
"EPI_ISL_14977358","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15057403","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15057427","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15078290","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15078291","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15109612","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15109613","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15166387","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15166388","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15166389","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15166390","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15204494","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15232195","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15232196","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15232705","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15244524","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15348337","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15348341","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15348342","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15348343","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15348346","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15348347","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15348348","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15348349","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15348590","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15348591","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15348592","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15456698","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15456699","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15456701","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15465589","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15502665","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15502666","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15502667","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15502668","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15502669","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15502670","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15718968","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15718969","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15780167","2022-08-17","BA.5.2","omicron"
"EPI_ISL_15456697","2022-08-17","BA.5.3.1","omicron"
"EPI_ISL_15057401","2022-08-17","BE.4","omicron"
"EPI_ISL_15166392","2022-08-17","BE.4","omicron"
"EPI_ISL_15232333","2022-08-17","BE.4","omicron"
"EPI_ISL_15456700","2022-08-17","BE.4","omicron"
"EPI_ISL_15348340","2022-08-17","BF.24","omicron"
"EPI_ISL_15603191","2022-08-17","BF.28","omicron"
"EPI_ISL_15603192","2022-08-17","BF.28","omicron"
"EPI_ISL_15348351","2022-08-17","BF.5","omicron"
"EPI_ISL_15780169","2022-08-18","BA.2.10","omicron"
"EPI_ISL_15057419","2022-08-18","BA.2.12.1","omicron"
"EPI_ISL_15057425","2022-08-18","BA.2.3","omicron"
"EPI_ISL_15780173","2022-08-18","BA.2.3","omicron"
"EPI_ISL_15057415","2022-08-18","BA.2.76","omicron"
"EPI_ISL_15780170","2022-08-18","BA.2","omicron"
"EPI_ISL_15780171","2022-08-18","BA.2","omicron"
"EPI_ISL_15780172","2022-08-18","BA.2","omicron"
"EPI_ISL_15780174","2022-08-18","BA.2","omicron"
"EPI_ISL_15057421","2022-08-18","BA.5.10","omicron"
"EPI_ISL_15465575","2022-08-18","BA.5.1","omicron"
"EPI_ISL_15078292","2022-08-18","BA.5.2.16","omicron"
"EPI_ISL_15140096","2022-08-18","BA.5.2.1","omicron"
"EPI_ISL_15348352","2022-08-18","BA.5.2.1","omicron"
"EPI_ISL_15585913","2022-08-18","BA.5.2.1","omicron"
"EPI_ISL_15603193","2022-08-18","BA.5.2.1","omicron"
"EPI_ISL_15603194","2022-08-18","BA.5.2.1","omicron"
"EPI_ISL_15325668","2022-08-18","BA.5.2.20","omicron"
"EPI_ISL_15456705","2022-08-18","BA.5.2.20","omicron"
"EPI_ISL_15465596","2022-08-18","BA.5.2.20","omicron"
"EPI_ISL_15057412","2022-08-18","BA.5.2.21","omicron"
"EPI_ISL_14942793","2022-08-18","BA.5.2.24","omicron"
"EPI_ISL_14977359","2022-08-18","BA.5.2.28","omicron"
"EPI_ISL_15057422","2022-08-18","BA.5.2.28","omicron"
"EPI_ISL_15232875","2022-08-18","BA.5.2.28","omicron"
"EPI_ISL_15348353","2022-08-18","BA.5.2.28","omicron"
"EPI_ISL_15348356","2022-08-18","BA.5.2.28","omicron"
"EPI_ISL_15917773","2022-08-18","BA.5.2.28","omicron"
"EPI_ISL_14977360","2022-08-18","BA.5.2.2","omicron"
"EPI_ISL_15166395","2022-08-18","BA.5.2.6","omicron"
"EPI_ISL_14888589","2022-08-18","BA.5.2","omicron"
"EPI_ISL_14888590","2022-08-18","BA.5.2","omicron"
"EPI_ISL_14888592","2022-08-18","BA.5.2","omicron"
"EPI_ISL_14942701","2022-08-18","BA.5.2","omicron"
"EPI_ISL_14942721","2022-08-18","BA.5.2","omicron"
"EPI_ISL_14942722","2022-08-18","BA.5.2","omicron"
"EPI_ISL_14942723","2022-08-18","BA.5.2","omicron"
"EPI_ISL_14942790","2022-08-18","BA.5.2","omicron"
"EPI_ISL_14942791","2022-08-18","BA.5.2","omicron"
"EPI_ISL_14942882","2022-08-18","BA.5.2","omicron"
"EPI_ISL_14947095","2022-08-18","BA.5.2","omicron"
"EPI_ISL_14977357","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15057373","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15057408","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15057409","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15057420","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15057430","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15078287","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15078288","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15078293","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15078294","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15140052","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15140054","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15140095","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15140100","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15166393","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15166394","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15170865","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15204471","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15204492","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15204501","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15232876","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15232877","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15232878","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15232879","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15244522","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15348355","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15348358","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15348593","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15456702","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15456703","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15456704","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15464284","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15465576","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15465597","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15465601","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15502671","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15502673","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15502674","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15502675","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15596850","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15917774","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15917776","2022-08-18","BA.5.2","omicron"
"EPI_ISL_15348357","2022-08-18","BF.28","omicron"
"EPI_ISL_15057423","2022-08-18","BF.5","omicron"
"EPI_ISL_15348354","2022-08-18","BF.5","omicron"
"EPI_ISL_15465598","2022-08-18","BF.5","omicron"
"EPI_ISL_15502672","2022-08-18","BF.5","omicron"
"EPI_ISL_15348360","2022-08-19","BA.2.3","omicron"
"EPI_ISL_15780175","2022-08-19","BA.2.3","omicron"
"EPI_ISL_15780176","2022-08-19","BA.2","omicron"
"EPI_ISL_15780177","2022-08-19","BA.2","omicron"
"EPI_ISL_14888599","2022-08-19","BA.5.1","omicron"
"EPI_ISL_14977361","2022-08-19","BA.5.1","omicron"
"EPI_ISL_14942725","2022-08-19","BA.5.2.1","omicron"
"EPI_ISL_15465603","2022-08-19","BA.5.2.1","omicron"
"EPI_ISL_15456707","2022-08-19","BA.5.2.20","omicron"
"EPI_ISL_15348359","2022-08-19","BA.5.2.24","omicron"
"EPI_ISL_15502676","2022-08-19","BA.5.2.28","omicron"
"EPI_ISL_14835973","2022-08-19","BA.5.2","omicron"
"EPI_ISL_14942700","2022-08-19","BA.5.2","omicron"
"EPI_ISL_14942703","2022-08-19","BA.5.2","omicron"
"EPI_ISL_14942724","2022-08-19","BA.5.2","omicron"
"EPI_ISL_14942726","2022-08-19","BA.5.2","omicron"
"EPI_ISL_15057411","2022-08-19","BA.5.2","omicron"
"EPI_ISL_15166396","2022-08-19","BA.5.2","omicron"
"EPI_ISL_15166398","2022-08-19","BA.5.2","omicron"
"EPI_ISL_15166399","2022-08-19","BA.5.2","omicron"
"EPI_ISL_15166400","2022-08-19","BA.5.2","omicron"
"EPI_ISL_15232880","2022-08-19","BA.5.2","omicron"
"EPI_ISL_15232881","2022-08-19","BA.5.2","omicron"
"EPI_ISL_15348361","2022-08-19","BA.5.2","omicron"
"EPI_ISL_15348362","2022-08-19","BA.5.2","omicron"
"EPI_ISL_15348363","2022-08-19","BA.5.2","omicron"
"EPI_ISL_15348364","2022-08-19","BA.5.2","omicron"
"EPI_ISL_15456706","2022-08-19","BA.5.2","omicron"
"EPI_ISL_15456708","2022-08-19","BA.5.2","omicron"
"EPI_ISL_15465578","2022-08-19","BA.5.2","omicron"
"EPI_ISL_15465583","2022-08-19","BA.5.2","omicron"
"EPI_ISL_15465604","2022-08-19","BA.5.2","omicron"
"EPI_ISL_15465605","2022-08-19","BA.5.2","omicron"
"EPI_ISL_15502678","2022-08-19","BA.5.2","omicron"
"EPI_ISL_15502679","2022-08-19","BA.5.2","omicron"
"EPI_ISL_15603195","2022-08-19","BA.5.2","omicron"
"EPI_ISL_15603196","2022-08-19","BA.5.2","omicron"
"EPI_ISL_15603197","2022-08-19","BA.5.2","omicron"
"EPI_ISL_15917777","2022-08-19","BA.5.2","omicron"
"EPI_ISL_15166397","2022-08-19","BE.4","omicron"
"EPI_ISL_15166401","2022-08-19","BF.3","omicron"
"EPI_ISL_14942709","2022-08-19","BF.5","omicron"
"EPI_ISL_14977362","2022-08-19","BF.5","omicron"
"EPI_ISL_15057414","2022-08-19","BF.5","omicron"
"EPI_ISL_15502677","2022-08-19","BF.5","omicron"
"EPI_ISL_15456709","2022-08-19","BF.7","omicron"
"EPI_ISL_15456710","2022-08-19","BF.7","omicron"
"EPI_ISL_15780178","2022-08-20","BA.2.3","omicron"
"EPI_ISL_14942740","2022-08-20","BA.2.40.1","omicron"
"EPI_ISL_15348368","2022-08-20","BA.2.40.1","omicron"
"EPI_ISL_14835969","2022-08-20","BA.5.1","omicron"
"EPI_ISL_14835970","2022-08-20","BA.5.1","omicron"
"EPI_ISL_15502682","2022-08-20","BA.5.1","omicron"
"EPI_ISL_15348367","2022-08-20","BA.5.2.16","omicron"
"EPI_ISL_15253811","2022-08-20","BA.5.2.20","omicron"
"EPI_ISL_15140053","2022-08-20","BA.5.2.24","omicron"
"EPI_ISL_14942711","2022-08-20","BA.5.2.26","omicron"
"EPI_ISL_14942728","2022-08-20","BA.5.2.27","omicron"
"EPI_ISL_14977363","2022-08-20","BA.5.2.28","omicron"
"EPI_ISL_15348366","2022-08-20","BA.5.2.28","omicron"
"EPI_ISL_15456715","2022-08-20","BA.5.2.2","omicron"
"EPI_ISL_14835972","2022-08-20","BA.5.2","omicron"
"EPI_ISL_14942727","2022-08-20","BA.5.2","omicron"
"EPI_ISL_14942729","2022-08-20","BA.5.2","omicron"
"EPI_ISL_14942737","2022-08-20","BA.5.2","omicron"
"EPI_ISL_15123872","2022-08-20","BA.5.2","omicron"
"EPI_ISL_15204465","2022-08-20","BA.5.2","omicron"
"EPI_ISL_15253812","2022-08-20","BA.5.2","omicron"
"EPI_ISL_15253813","2022-08-20","BA.5.2","omicron"
"EPI_ISL_15253814","2022-08-20","BA.5.2","omicron"
"EPI_ISL_15253815","2022-08-20","BA.5.2","omicron"
"EPI_ISL_15348365","2022-08-20","BA.5.2","omicron"
"EPI_ISL_15348369","2022-08-20","BA.5.2","omicron"
"EPI_ISL_15348594","2022-08-20","BA.5.2","omicron"
"EPI_ISL_15456711","2022-08-20","BA.5.2","omicron"
"EPI_ISL_15456712","2022-08-20","BA.5.2","omicron"
"EPI_ISL_15456713","2022-08-20","BA.5.2","omicron"
"EPI_ISL_15456714","2022-08-20","BA.5.2","omicron"
"EPI_ISL_15465595","2022-08-20","BA.5.2","omicron"
"EPI_ISL_15465599","2022-08-20","BA.5.2","omicron"
"EPI_ISL_15465602","2022-08-20","BA.5.2","omicron"
"EPI_ISL_15502680","2022-08-20","BA.5.2","omicron"
"EPI_ISL_15502681","2022-08-20","BA.5.2","omicron"
"EPI_ISL_15917778","2022-08-20","BA.5.2","omicron"
"EPI_ISL_15917780","2022-08-20","BA.5.2","omicron"
"EPI_ISL_15670048","2022-08-21","BA.2.10","omicron"
"EPI_ISL_14942732","2022-08-21","BA.2.40.1","omicron"
"EPI_ISL_15057375","2022-08-21","BA.2.40.1","omicron"
"EPI_ISL_15780180","2022-08-21","BA.2.40.1","omicron"
"EPI_ISL_15780179","2022-08-21","BA.2","omicron"
"EPI_ISL_14947071","2022-08-21","BA.5.1","omicron"
"EPI_ISL_14947070","2022-08-21","BA.5.2.1","omicron"
"EPI_ISL_15465600","2022-08-21","BA.5.2.1","omicron"
"EPI_ISL_15718972","2022-08-21","BA.5.2.1","omicron"
"EPI_ISL_15057396","2022-08-21","BA.5.2.20","omicron"
"EPI_ISL_15057399","2022-08-21","BA.5.2.20","omicron"
"EPI_ISL_15057413","2022-08-21","BA.5.2.20","omicron"
"EPI_ISL_15456721","2022-08-21","BA.5.2.20","omicron"
"EPI_ISL_15348372","2022-08-21","BA.5.2.24","omicron"
"EPI_ISL_14977364","2022-08-21","BA.5.2.28","omicron"
"EPI_ISL_15057376","2022-08-21","BA.5.2.28","omicron"
"EPI_ISL_15140061","2022-08-21","BA.5.2.28","omicron"
"EPI_ISL_15348377","2022-08-21","BA.5.2.28","omicron"
"EPI_ISL_15718974","2022-08-21","BA.5.2.28","omicron"
"EPI_ISL_14942730","2022-08-21","BA.5.2","omicron"
"EPI_ISL_14942731","2022-08-21","BA.5.2","omicron"
"EPI_ISL_14947064","2022-08-21","BA.5.2","omicron"
"EPI_ISL_14977333","2022-08-21","BA.5.2","omicron"
"EPI_ISL_14977365","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15057397","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15057398","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15057400","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15057410","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15057424","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15057429","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15057431","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15057432","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15140056","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15140058","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15140059","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15140060","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15253816","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15253817","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15253818","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15253819","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15343724","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15348370","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15348371","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15348375","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15348376","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15456717","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15456718","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15456719","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15456720","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15465610","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15512740","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15718970","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15718971","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15718975","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15917779","2022-08-21","BA.5.2","omicron"
"EPI_ISL_15718973","2022-08-21","BF.5","omicron"
"EPI_ISL_15456716","2022-08-21","BF.7","omicron"
"EPI_ISL_15348373","2022-08-21","BM.4.1.1","omicron"
"EPI_ISL_15348374","2022-08-21","BM.4.1.1","omicron"
"EPI_ISL_15058609","2022-08-22","BA.2.3","omicron"
"EPI_ISL_15057389","2022-08-22","BA.2.40.1","omicron"
"EPI_ISL_15348380","2022-08-22","BA.2.75.1","omicron"
"EPI_ISL_15348378","2022-08-22","BA.2","omicron"
"EPI_ISL_15533657","2022-08-22","BA.2","omicron"
"EPI_ISL_15670049","2022-08-22","BA.2","omicron"
"EPI_ISL_15780181","2022-08-22","BA.2","omicron"
"EPI_ISL_15780182","2022-08-22","BA.2","omicron"
"EPI_ISL_15109584","2022-08-22","BA.5.1","omicron"
"EPI_ISL_15123856","2022-08-22","BA.5.1","omicron"
"EPI_ISL_15058610","2022-08-22","BA.5.2.16","omicron"
"EPI_ISL_15244520","2022-08-22","BA.5.2.16","omicron"
"EPI_ISL_14888602","2022-08-22","BA.5.2.1","omicron"
"EPI_ISL_14947068","2022-08-22","BA.5.2.1","omicron"
"EPI_ISL_15057391","2022-08-22","BA.5.2.1","omicron"
"EPI_ISL_15456726","2022-08-22","BA.5.2.1","omicron"
"EPI_ISL_15465577","2022-08-22","BA.5.2.1","omicron"
"EPI_ISL_15533658","2022-08-22","BA.5.2.1","omicron"
"EPI_ISL_15533659","2022-08-22","BA.5.2.1","omicron"
"EPI_ISL_15603200","2022-08-22","BA.5.2.1","omicron"
"EPI_ISL_15348379","2022-08-22","BA.5.2.20","omicron"
"EPI_ISL_15603198","2022-08-22","BA.5.2.20","omicron"
"EPI_ISL_15036288","2022-08-22","BA.5.2.21","omicron"
"EPI_ISL_15242874","2022-08-22","BA.5.2.21","omicron"
"EPI_ISL_14947063","2022-08-22","BA.5.2.28","omicron"
"EPI_ISL_14947065","2022-08-22","BA.5.2.28","omicron"
"EPI_ISL_14947075","2022-08-22","BA.5.2.28","omicron"
"EPI_ISL_15057435","2022-08-22","BA.5.2.28","omicron"
"EPI_ISL_15456725","2022-08-22","BA.5.2.28","omicron"
"EPI_ISL_15502683","2022-08-22","BA.5.2.6","omicron"
"EPI_ISL_14888600","2022-08-22","BA.5.2","omicron"
"EPI_ISL_14888606","2022-08-22","BA.5.2","omicron"
"EPI_ISL_14942733","2022-08-22","BA.5.2","omicron"
"EPI_ISL_14942734","2022-08-22","BA.5.2","omicron"
"EPI_ISL_14942735","2022-08-22","BA.5.2","omicron"
"EPI_ISL_14942736","2022-08-22","BA.5.2","omicron"
"EPI_ISL_14942749","2022-08-22","BA.5.2","omicron"
"EPI_ISL_14942750","2022-08-22","BA.5.2","omicron"
"EPI_ISL_14947067","2022-08-22","BA.5.2","omicron"
"EPI_ISL_14947096","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15057377","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15057387","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15057390","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15057392","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15057433","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15057434","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15057436","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15109583","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15109614","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15109615","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15123855","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15135971","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15140055","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15140057","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15204476","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15204488","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15242879","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15242880","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15253820","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15253821","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15325670","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15343674","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15348381","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15348382","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15456722","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15456724","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15465609","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15502684","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15502685","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15502686","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15502687","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15502688","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15603199","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15917775","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15917781","2022-08-22","BA.5.2","omicron"
"EPI_ISL_15242881","2022-08-22","BA.5.5","omicron"
"EPI_ISL_15334534","2022-08-22","BA.5.6","omicron"
"EPI_ISL_15036290","2022-08-22","BE.4.1","omicron"
"EPI_ISL_15456723","2022-08-22","BF.5","omicron"
"EPI_ISL_15780185","2022-08-23","BA.2.10","omicron"
"EPI_ISL_15780184","2022-08-23","BA.2.3","omicron"
"EPI_ISL_15123857","2022-08-23","BA.2.40.1","omicron"
"EPI_ISL_15780183","2022-08-23","BA.2.40.1","omicron"
"EPI_ISL_15603201","2022-08-23","BA.2.61","omicron"
"EPI_ISL_15456728","2022-08-23","BA.2.75.1","omicron"
"EPI_ISL_15348387","2022-08-23","BA.2.75.2","omicron"
"EPI_ISL_15348386","2022-08-23","BA.2.75.7","omicron"
"EPI_ISL_15502690","2022-08-23","BA.2.75","omicron"
"EPI_ISL_15577084","2022-08-23","BA.2","omicron"
"EPI_ISL_14947098","2022-08-23","BA.5.1","omicron"
"EPI_ISL_15123858","2022-08-23","BA.5.1","omicron"
"EPI_ISL_15348383","2022-08-23","BA.5.1","omicron"
"EPI_ISL_15577086","2022-08-23","BA.5.2.1","omicron"
"EPI_ISL_15577085","2022-08-23","BA.5.2.20","omicron"
"EPI_ISL_15057374","2022-08-23","BA.5.2.27","omicron"
"EPI_ISL_14947099","2022-08-23","BA.5.2.28","omicron"
"EPI_ISL_15140062","2022-08-23","BA.5.2.28","omicron"
"EPI_ISL_15243559","2022-08-23","BA.5.2.28","omicron"
"EPI_ISL_15244533","2022-08-23","BA.5.2.28","omicron"
"EPI_ISL_15253822","2022-08-23","BA.5.2.28","omicron"
"EPI_ISL_15243588","2022-08-23","BA.5.2.31","omicron"
"EPI_ISL_14888603","2022-08-23","BA.5.2","omicron"
