"SeqName","AccID","Collectiondate","Clade","qc.overallScore","qc.overallStatus","OriginLab","SubmittingLab"
"hCoV-19/Malaysia/IMR_OS2766/2022","EPI_ISL_14358508","2022-06-26","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2767/2022","EPI_ISL_14358509","2022-06-27","22B (Omicron)","0.495199","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2768/2022","EPI_ISL_14358510","2022-06-27","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2769/2022","EPI_ISL_14358511","2022-06-27","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2770/2022","EPI_ISL_14358512","2022-06-27","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2771/2022","EPI_ISL_14358513","2022-06-27","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2772/2022","EPI_ISL_14358514","2022-06-27","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2773/2022","EPI_ISL_14358515","2022-06-27","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2774/2022","EPI_ISL_14358516","2022-06-27","22C (Omicron)","6.587778","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2776/2022","EPI_ISL_14358517","2022-06-27","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2777/2022","EPI_ISL_14358518","2022-06-27","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2778/2022","EPI_ISL_14358519","2022-06-27","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2779/2022","EPI_ISL_14358520","2022-06-27","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2780/2022","EPI_ISL_14358521","2022-06-27","21L (Omicron)","2.08642","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2781/2022","EPI_ISL_14358522","2022-06-27","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2782/2022","EPI_ISL_14358523","2022-06-27","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2783/2022","EPI_ISL_14358524","2022-06-27","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2784/2022","EPI_ISL_14358525","2022-06-27","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2785/2022","EPI_ISL_14358526","2022-06-27","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2786/2022","EPI_ISL_14358527","2022-06-27","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2787/2022","EPI_ISL_14358528","2022-06-27","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2788/2022","EPI_ISL_14358529","2022-06-28","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2789/2022","EPI_ISL_14358530","2022-06-28","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2790/2022","EPI_ISL_14358531","2022-06-28","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2791/2022","EPI_ISL_14358532","2022-06-28","21L (Omicron)","0.081331","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2792/2022","EPI_ISL_14358533","2022-06-28","21L (Omicron)","63.644938","mediocre","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2793/2022","EPI_ISL_14358534","2022-06-28","21L (Omicron)","6.568779","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2794/2022","EPI_ISL_14358535","2022-06-28","21L (Omicron)","6.740754","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2795/2022","EPI_ISL_14358536","2022-06-28","21L (Omicron)","9.346557","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2796/2022","EPI_ISL_14358537","2022-06-28","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2797/2022","EPI_ISL_14358538","2022-06-28","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2798/2022","EPI_ISL_14358539","2022-06-28","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2799/2022","EPI_ISL_14358540","2022-06-28","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2800/2022","EPI_ISL_14358541","2022-06-28","21L (Omicron)","9.346557","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2801/2022","EPI_ISL_14358542","2022-06-28","22B (Omicron)","4.441166","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2802/2022","EPI_ISL_14358543","2022-06-28","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2804/2022","EPI_ISL_14358544","2022-06-29","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2805/2022","EPI_ISL_14358545","2022-06-29","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2806/2022","EPI_ISL_14358546","2022-06-29","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2807/2022","EPI_ISL_14358547","2022-06-29","21L (Omicron)","14.0625","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2808/2022","EPI_ISL_14358548","2022-06-29","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2809/2022","EPI_ISL_14358549","2022-06-29","22B (Omicron)","6.606804","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2810/2022","EPI_ISL_14358550","2022-06-29","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2811/2022","EPI_ISL_14358551","2022-06-29","22B (Omicron)","6.568779","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2812/2022","EPI_ISL_14358552","2022-06-29","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2813/2022","EPI_ISL_14358553","2022-06-29","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2814/2022","EPI_ISL_14358554","2022-06-30","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2815/2022","EPI_ISL_14358555","2022-06-30","22C (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2816/2022","EPI_ISL_14358556","2022-06-30","22B (Omicron)","2.716392","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2817/2022","EPI_ISL_14358557","2022-06-30","21L (Omicron)","9.959191","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2818/2022","EPI_ISL_14358558","2022-06-30","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2819/2022","EPI_ISL_14358559","2022-06-30","22B (Omicron)","6.953964","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2820/2022","EPI_ISL_14358560","2022-06-30","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2821/2022","EPI_ISL_14358561","2022-06-30","21L (Omicron)","8.506944","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2822/2022","EPI_ISL_14358562","2022-06-30","22B (Omicron)","6.25","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2823/2022","EPI_ISL_14358563","2022-06-30","22B (Omicron)","6.25","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2824/2022","EPI_ISL_14358564","2022-06-30","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2825/2022","EPI_ISL_14358565","2022-06-30","21L (Omicron)","6.568779","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2826/2022","EPI_ISL_14358566","2022-06-30","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2827/2022","EPI_ISL_14358567","2022-06-30","21L (Omicron)","6.606804","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2828/2022","EPI_ISL_14358568","2022-06-30","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2829/2022","EPI_ISL_14358569","2022-07-01","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2830/2022","EPI_ISL_14358570","2022-07-01","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2831/2022","EPI_ISL_14358571","2022-07-01","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2832/2022","EPI_ISL_14358572","2022-07-01","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2833/2022","EPI_ISL_14358573","2022-07-01","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2835/2022","EPI_ISL_14358574","2022-07-01","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2836/2022","EPI_ISL_14358575","2022-07-02","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2837/2022","EPI_ISL_14358576","2022-07-02","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2838/2022","EPI_ISL_14358577","2022-07-02","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2839/2022","EPI_ISL_14358578","2022-07-02","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2840/2022","EPI_ISL_14358579","2022-07-02","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2841/2022","EPI_ISL_14358580","2022-07-02","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2843/2022","EPI_ISL_14358581","2022-06-07","21L (Omicron)","17.54679","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2844/2022","EPI_ISL_14358582","2022-06-07","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2845/2022","EPI_ISL_14358583","2022-06-07","21L (Omicron)","10.695322","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2846/2022","EPI_ISL_14358584","2022-06-07","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2847/2022","EPI_ISL_14358585","2022-06-08","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2848/2022","EPI_ISL_14358586","2022-06-08","21L (Omicron)","4.84","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2849/2022","EPI_ISL_14358587","2022-06-08","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2850/2022","EPI_ISL_14358588","2022-06-08","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2851/2022","EPI_ISL_14358589","2022-06-09","21L (Omicron)","8.506944","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2852/2022","EPI_ISL_14358590","2022-06-09","21L (Omicron)","6.587778","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2853/2022","EPI_ISL_14358591","2022-06-09","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2854/2022","EPI_ISL_14358592","2022-06-09","21L (Omicron)","0.173611","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2856/2022","EPI_ISL_14358593","2022-06-10","21L (Omicron)","11.111111","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2858/2022","EPI_ISL_14358594","2022-06-10","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2859/2022","EPI_ISL_14358595","2022-06-11","21L (Omicron)","4.340278","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2860/2022","EPI_ISL_14358596","2022-06-11","22C (Omicron)","6.568779","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2861/2022","EPI_ISL_14358597","2022-06-11","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2862/2022","EPI_ISL_14358598","2022-06-11","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2863/2022","EPI_ISL_14358599","2022-06-12","22B (Omicron)","43.265075","mediocre","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2864/2022","EPI_ISL_14358600","2022-06-12","21L (Omicron)","10.893172","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2865/2022","EPI_ISL_14358601","2022-06-12","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2866/2022","EPI_ISL_14358602","2022-06-12","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2868/2022","EPI_ISL_14358603","2022-06-13","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2870/2022","EPI_ISL_14358604","2022-06-13","21L (Omicron)","0.044568","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2871/2022","EPI_ISL_14358605","2022-06-14","21L (Omicron)","6.568779","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2872/2022","EPI_ISL_14358606","2022-06-14","21L (Omicron)","37.708697","mediocre","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2873/2022","EPI_ISL_14358607","2022-06-14","21L (Omicron)","7.370219","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2874/2022","EPI_ISL_14358608","2022-06-14","22B (Omicron)","6.798573","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2875/2022","EPI_ISL_14358609","2022-06-15","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2877/2022","EPI_ISL_14358610","2022-06-15","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2878/2022","EPI_ISL_14358611","2022-06-15","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2879/2022","EPI_ISL_14358612","2022-06-16","22B (Omicron)","29.360343","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2880/2022","EPI_ISL_14358613","2022-06-16","21L (Omicron)","3.940086","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2881/2022","EPI_ISL_14358614","2022-06-16","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2882/2022","EPI_ISL_14358615","2022-06-16","21L (Omicron)","0.184582","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2884/2022","EPI_ISL_14358616","2022-06-17","21L (Omicron)","4.340278","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2885/2022","EPI_ISL_14358617","2022-06-17","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2886/2022","EPI_ISL_14358618","2022-06-17","21L (Omicron)","6.568779","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2887/2022","EPI_ISL_14358619","2022-06-18","21L (Omicron)","6.587778","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2888/2022","EPI_ISL_14358620","2022-06-18","21L (Omicron)","34.027778","mediocre","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2889/2022","EPI_ISL_14358621","2022-06-18","22B (Omicron)","29.16","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2890/2022","EPI_ISL_14358622","2022-06-18","22A (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2891/2022","EPI_ISL_14358623","2022-06-19","22B (Omicron)","5.885117","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2892/2022","EPI_ISL_14358624","2022-06-19","21L (Omicron)","188.807956","bad","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2893/2022","EPI_ISL_14358625","2022-06-19","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2894/2022","EPI_ISL_14358626","2022-06-19","21L (Omicron)","0.521605","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2896/2022","EPI_ISL_14358627","2022-06-28","21L (Omicron)","6.993086","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2897/2022","EPI_ISL_14358628","2022-06-28","22C (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2898/2022","EPI_ISL_14358629","2022-06-28","22B (Omicron)","11.234911","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2899/2022","EPI_ISL_14358630","2022-06-28","22B (Omicron)","35.028861","mediocre","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2900/2022","EPI_ISL_14358631","2022-06-29","22B (Omicron)","10.21631","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2901/2022","EPI_ISL_14358632","2022-06-29","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2902/2022","EPI_ISL_14358633","2022-06-29","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2903/2022","EPI_ISL_14358634","2022-06-29","21L (Omicron)","6.818549","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2904/2022","EPI_ISL_14358635","2022-06-29","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2905/2022","EPI_ISL_14358636","2022-06-30","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2906/2022","EPI_ISL_14358637","2022-06-30","21L (Omicron)","6.587778","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2907/2022","EPI_ISL_14358638","2022-06-30","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2908/2022","EPI_ISL_14358639","2022-06-30","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2909/2022","EPI_ISL_14358640","2022-06-30","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2910/2022","EPI_ISL_14358641","2022-07-01","21L (Omicron)","38.445117","mediocre","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2911/2022","EPI_ISL_14358642","2022-07-01","21L (Omicron)","9.597545","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2912/2022","EPI_ISL_14358643","2022-07-01","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2913/2022","EPI_ISL_14358644","2022-07-01","21L (Omicron)","4.519561","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2915/2022","EPI_ISL_14358645","2022-07-02","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2916/2022","EPI_ISL_14358646","2022-06-17","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2917/2022","EPI_ISL_14358647","2022-06-17","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2918/2022","EPI_ISL_14358648","2022-06-17","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2919/2022","EPI_ISL_14358649","2022-06-18","21L (Omicron)","0.694444","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2920/2022","EPI_ISL_14358650","2022-06-18","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2921/2022","EPI_ISL_14358651","2022-06-18","22A (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2923/2022","EPI_ISL_14358652","2022-06-19","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2925/2022","EPI_ISL_14358653","2022-06-19","22C (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2927/2022","EPI_ISL_14358654","2022-06-19","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2928/2022","EPI_ISL_14358655","2022-06-19","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2929/2022","EPI_ISL_14358656","2022-06-20","21L (Omicron)","0.004952","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2930/2022","EPI_ISL_14358657","2022-06-20","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2931/2022","EPI_ISL_14358658","2022-06-20","21L (Omicron)","8.169304","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2932/2022","EPI_ISL_14358659","2022-06-20","21L (Omicron)","4.340278","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2933/2022","EPI_ISL_14358660","2022-06-20","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2934/2022","EPI_ISL_14358661","2022-06-20","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2935/2022","EPI_ISL_14358662","2022-06-20","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2936/2022","EPI_ISL_14358663","2022-06-21","21L (Omicron)","2.777778","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2937/2022","EPI_ISL_14358664","2022-06-21","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2938/2022","EPI_ISL_14358665","2022-06-21","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2939/2022","EPI_ISL_14358666","2022-06-21","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2940/2022","EPI_ISL_14358667","2022-06-21","21L (Omicron)","0.173611","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2941/2022","EPI_ISL_14358668","2022-06-21","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2942/2022","EPI_ISL_14358669","2022-06-21","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2943/2022","EPI_ISL_14358670","2022-06-21","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2944/2022","EPI_ISL_14358671","2022-06-21","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2945/2022","EPI_ISL_14358672","2022-06-21","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2946/2022","EPI_ISL_14358673","2022-06-22","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2947/2022","EPI_ISL_14358674","2022-06-22","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2949/2022","EPI_ISL_14358675","2022-06-22","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2951/2022","EPI_ISL_14358676","2022-06-22","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2952/2022","EPI_ISL_14358677","2022-06-22","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2953/2022","EPI_ISL_14358678","2022-06-22","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2954/2022","EPI_ISL_14358679","2022-06-22","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2955/2022","EPI_ISL_14358680","2022-06-22","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2956/2022","EPI_ISL_14358681","2022-06-23","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2957/2022","EPI_ISL_14358682","2022-06-23","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2959/2022","EPI_ISL_14358683","2022-06-22","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2961/2022","EPI_ISL_14358684","2022-06-23","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2962/2022","EPI_ISL_14358685","2022-06-23","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2963/2022","EPI_ISL_14358686","2022-06-23","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2964/2022","EPI_ISL_14358687","2022-06-23","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2965/2022","EPI_ISL_14358688","2022-06-23","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2966/2022","EPI_ISL_14358689","2022-06-23","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2967/2022","EPI_ISL_14358690","2022-06-23","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2969/2022","EPI_ISL_14358691","2022-06-23","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2970/2022","EPI_ISL_14358692","2022-06-24","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2971/2022","EPI_ISL_14358693","2022-06-24","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2972/2022","EPI_ISL_14358694","2022-06-24","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2973/2022","EPI_ISL_14358695","2022-06-24","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2974/2022","EPI_ISL_14358696","2022-06-24","22A (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2975/2022","EPI_ISL_14358697","2022-06-25","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2976/2022","EPI_ISL_14358698","2022-06-25","21L (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2979/2022","EPI_ISL_14358699","2022-06-26","22B (Omicron)","0","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_OS2980/2022","EPI_ISL_14358700","2022-06-26","21L (Omicron)","4.340278","good","IMR","IMR"
"hCoV-19/Malaysia/IMR_CV04870/2022","EPI_ISL_14368233","2022-02-12","22B (Omicron)","0","good","Hospital Sultanah Bahiyah","IMR"
"hCoV-19/Malaysia/IMR_CV04878/2022","EPI_ISL_14368234","2022-07-11","22B (Omicron)","0","good","Hospital Sultanah Aminah","IMR"
"hCoV-19/Malaysia/IMR_CV04879/2022","EPI_ISL_14368235","2022-07-11","22B (Omicron)","0","good","Hospital Sultanah Aminah","IMR"
"hCoV-19/Malaysia/IMR_CV04880/2022","EPI_ISL_14368236","2022-07-12","22B (Omicron)","20.050494","good","Hospital Sultanah Aminah","IMR"
"hCoV-19/Malaysia/IMR_CV04881/2022","EPI_ISL_14368237","2022-07-12","22B (Omicron)","0","good","Hospital Sultanah Aminah","IMR"
"hCoV-19/Malaysia/IMR_CV04882/2022","EPI_ISL_14368238","2022-07-12","22C (Omicron)","0","good","Hospital Sultanah Aminah","IMR"
"hCoV-19/Malaysia/IMR_CV04883/2022","EPI_ISL_14368239","2022-07-12","22B (Omicron)","0","good","Hospital Sultanah Aminah","IMR"
"hCoV-19/Malaysia/IMR_CV04884/2022","EPI_ISL_14368240","2022-07-13","21L (Omicron)","0","good","Hospital Sultanah Aminah","IMR"
"hCoV-19/Malaysia/IMR_CV04885/2022","EPI_ISL_14368241","2022-07-13","22A (Omicron)","0","good","Hospital Sultanah Aminah","IMR"
"hCoV-19/Malaysia/IMR_CV04886/2022","EPI_ISL_14368242","2022-07-12","22B (Omicron)","0","good","Hospital Sultanah Aminah","IMR"
